Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.1150927497,0.0056492967,0.0311119358,0.0188847649,0.04089269,0.0901909038
2,0.1151317161,0.0056513007,0.0311008478,0.0189067884,0.0409233625,0.0902166788
3,0.115165433,0.0056496167,0.0310597848,0.0189067931,0.0409462978,0.0902437984
4,0.1152047764,0.0056539551,0.0310495175,0.0189130331,0.0409650502,0.0902626954
5,0.1152329967,0.0056556555,0.0310412995,0.0189237046,0.0409745415,0.0902701876
6,0.1152667707,0.0056638535,0.0310401121,0.0189367977,0.0409952188,0.0902965069
7,0.1152842018,0.0056660318,0.0310281097,0.0189428835,0.0410116991,0.0903192033
8,0.1153129513,0.0056750813,0.0310177472,0.0189453259,0.0410358969,0.0903332985
9,0.1153298283,0.0056822498,0.0310061481,0.0189592776,0.0410498288,0.0903435471
10,0.1153662873,0.0056947847,0.0310424374,0.0189713285,0.041008367,0.0903714783
11,0.1153727756,0.0056980844,0.0310162355,0.0189754419,0.0410130312,0.09038581
12,0.1153956851,0.0057042703,0.0309806059,0.0189829069,0.0409903593,0.0903977141
13,0.1154075251,0.0057127681,0.0309906444,0.0189894189,0.0409928747,0.0904014075
14,0.115419191,0.0057181389,0.0310094983,0.0189976465,0.0410052373,0.0904151445
15,0.1154271756,0.0057306696,0.0310098131,0.0190022213,0.0410208758,0.0904179073
16,0.1154375794,0.005737031,0.0310296873,0.0190107756,0.041030906,0.0904227989
17,0.1154394323,0.0057451374,0.0310194279,0.0190133959,0.0409892499,0.0904245133
18,0.1154403585,0.0057635303,0.0310443845,0.0190219188,0.0410033677,0.0904350065
19,0.1154451538,0.005765821,0.0310109206,0.0190214436,0.0410074663,0.0904324871
20,0.1154506,0.0057819929,0.0310351636,0.0190284136,0.0410481728,0.0904323364
21,0.1154507576,0.005789962,0.0310404405,0.0190342263,0.0411126338,0.0904268793
22,0.1154479135,0.0058008592,0.0310808397,0.0190429245,0.0411256346,0.0904317695
23,0.115440057,0.0058076631,0.0310649187,0.0190395719,0.0411223203,0.0904300127
24,0.1154469085,0.0058220422,0.0310851658,0.0190498074,0.0411483665,0.0904228265
25,0.1154471496,0.0058343846,0.0310890915,0.019054346,0.0411772511,0.0904260196
26,0.1154732741,0.0058518935,0.0311420242,0.0190788343,0.0412654486,0.0904306883
27,0.1155604033,0.0058539849,0.0311232075,0.0191056738,0.0413975462,0.0904215131
28,0.1157468979,0.0058723759,0.0311458661,0.0191382641,0.0415492235,0.0904080706
29,0.1160219165,0.0058758434,0.0311433689,0.0191738338,0.0416815278,0.0903944318
30,0.1164746651,0.0058921182,0.0311900714,0.0192308971,0.041872141,0.0903899904
31,0.1169569746,0.0058921084,0.0312127564,0.0192843276,0.0420557579,0.0903785452
32,0.1174765421,0.0059114851,0.0312494419,0.0193404856,0.0422249336,0.09037585
33,0.1179590372,0.0059229555,0.0312701128,0.0193960268,0.0423773175,0.0903576849
34,0.1186005837,0.0059519832,0.0313478572,0.0194935524,0.0426505242,0.0903485149
35,0.1191731636,0.0059986215,0.0314442804,0.0195805589,0.0429351536,0.090343497
36,0.1197707603,0.0060558208,0.0315316955,0.0196929725,0.0432042651,0.0903440403
37,0.1203820975,0.0061539431,0.0316650793,0.0198064744,0.0435078333,0.0903423749
38,0.1209965882,0.0062579551,0.0319065062,0.0199320914,0.0437828054,0.0903459326
39,0.1217337759,0.0063609552,0.0322291038,0.0200785405,0.044116823,0.0903443912
40,0.1223064698,0.0064528275,0.0325156622,0.0201982664,0.0444028934,0.0903463433
41,0.1227902423,0.0065336502,0.0327937288,0.020308014,0.0446084632,0.0903518696
42,0.1232109028,0.006603376,0.0330798489,0.0204016942,0.0448082114,0.0903624109
43,0.1235090851,0.0066563828,0.0333251959,0.0204740131,0.0449390982,0.0903679378
44,0.1237734303,0.0067514597,0.033638345,0.0205722705,0.0450696093,0.0903826705
45,0.1239201787,0.0068165355,0.0338132914,0.0206392996,0.0455124808,0.0903848216
46,0.123976977,0.0069042664,0.0340619005,0.0206905077,0.0455141987,0.0904039874
47,0.1239677753,0.0070139261,0.0343282395,0.0207500662,0.0455077468,0.0904224573
48,0.123970629,0.0071069964,0.0345343881,0.020813202,0.0455604096,0.0904450962
49,0.1239867401,0.0071981827,0.0347807086,0.0208824874,0.0456414523,0.090477204
50,0.1240374452,0.0072711214,0.034940561,0.0209392368,0.0457497373,0.0904980716
51,0.1242052,0.0073114457,0.0351471478,0.0209654668,0.0458473015,0.0905163923
52,0.1243922363,0.0073368399,0.0352930245,0.0209740811,0.0459259081,0.0905397276
53,0.1246752231,0.0073759282,0.0354950387,0.0209755923,0.0460064647,0.0905643674
54,0.1249100394,0.0074161198,0.035564824,0.0209803624,0.0460589743,0.0905975281
55,0.1251171638,0.0074957533,0.0357357514,0.0209960595,0.0461064905,0.0906310298
56,0.1252736253,0.007668998,0.0359438654,0.0210270111,0.0461047736,0.0906690504
57,0.1253953348,0.0079100886,0.0362187258,0.0210746174,0.0461208831,0.0907169728
58,0.1256554532,0.0081144988,0.0365106155,0.0211409306,0.0462431852,0.0907912084
59,0.1259634254,0.0081789505,0.0367231618,0.0211776513,0.0463636604,0.0908812404
60,0.126227143,0.0082289984,0.0368800419,0.0212157076,0.0464543175,0.0909558907
61,0.126466495,0.0082713947,0.0370577567,0.0212410999,0.0465466186,0.0910042618
62,0.1266947656,0.008293574,0.0371926703,0.0212577162,0.0466167535,0.091049052
63,0.1269932779,0.0083176084,0.0373363914,0.021275942,0.0467166372,0.091088604
64,0.1272347922,0.0083093833,0.0374495037,0.0212745912,0.0467475808,0.0911051794
65,0.1274581905,0.0082922884,0.0375363615,0.0212781535,0.0467823465,0.0911252517
66,0.1276751979,0.0082805383,0.0376413568,0.0212701006,0.0467974656,0.0911595828
67,0.1278443091,0.0082922261,0.0377123465,0.0212788426,0.0468266846,0.0911960252
68,0.1280347775,0.0083312824,0.0378191468,0.0213097992,0.0469223684,0.0912478073
69,0.1282506693,0.0083441305,0.0378748462,0.0213372761,0.0470029904,0.0912987225
70,0.1284691466,0.0083413069,0.0379621505,0.0213476313,0.0470559338,0.0913560871
71,0.1286662098,0.0083637059,0.0380351521,0.0213713237,0.0471285245,0.0914021606
72,0.1288862675,0.0083983254,0.0380882307,0.0213992248,0.0472172305,0.0914511088
73,0.1291731005,0.0084194762,0.0381981679,0.0214116476,0.0472693179,0.0915142828
74,0.1293978685,0.0084306573,0.0382810786,0.0214213123,0.0472912736,0.0915733566
75,0.1296038991,0.0084387409,0.0383590896,0.0214134144,0.0472745618,0.0916172578
