TGS2600,TGS2602,TGS2603,TGS2610,TGS2611,TGS2620
0.02633882442443607,0.005831942089410993,0.009839069670366955,0.005025296911118864,0.01380162918686373,0.03179583437525814
0.026276664547692792,0.0058176862197866575,0.009790797332705142,0.005022641188992181,0.01379954651126461,0.03172181661001335
0.026226134195789192,0.005801654593452482,0.009743395169358557,0.0050204055127899645,0.013797129664285696,0.031665002491268815
0.026182004463218396,0.005786887305852337,0.009703524940848654,0.0050191241000526856,0.013794829827901721,0.031620197714633494
0.02611776854442541,0.005759899750803901,0.009624682422178144,0.005016337836558825,0.013790660197495544,0.031543670224128115
0.02604595635872509,0.005722636155894063,0.009514308991413234,0.005012570226179426,0.013784890295411412,0.03145014876421035
0.025977424624585282,0.005697290568170432,0.00943323458531824,0.0050101812759583185,0.013780643752842284,0.031369144555436754
0.02591275513643257,0.005683610548799899,0.009379215640482243,0.0050090466899910605,0.013777858795212972,0.03129957944371882
0.025856460584490686,0.005672114060901177,0.009327019874750264,0.005008414823296153,0.01377518808176825,0.03123734194126395
0.025812961526368704,0.005668001220382321,0.00929018993687102,0.005008824036732932,0.013773347008679524,0.03119035630888835
0.02575802482411613,0.0056537209179997475,0.009237970171374784,0.005007831502495293,0.013769774443262672,0.031128719649180486
0.025692970949294583,0.005627758833566041,0.009167731872116868,0.0050052760906295546,0.013764233690415005,0.031052669644201787
0.02563490885848784,0.005602868759181577,0.009105328857234843,0.005002784629234564,0.013758536764510963,0.030984438973997188
0.025579752955902903,0.005574811782320831,0.009043911821500644,0.004999771648728025,0.013752049091439896,0.030918421352949418
0.025531764279800168,0.005583960718167183,0.009018868426006963,0.0050005358848704004,0.013752123545127908,0.03086744287960148
0.025493915107463596,0.005635564391553181,0.009037071952954822,0.005005635196621749,0.013759652857929149,0.030835878748408777
0.025439092850924445,0.005611704512654905,0.00898147023962558,0.005001553165241578,0.013754907220277413,0.03077327049917437
0.025367210245619373,0.005514376244269782,0.00885355449442187,0.0049883965668486435,0.013738399990092996,0.0306802625360402
0.02531690866080799,0.005496116633148142,0.008807792195756978,0.004985871473444079,0.013735106169584118,0.03062594721199166
0.02528464100088753,0.005540902054645257,0.00882838887714738,0.004992298282030546,0.013742391466772173,0.030603839611806
0.025308373346253042,0.005760304380710906,0.00901973304540762,0.0050463586853868045,0.013821110378294692,0.031651566890734284
0.026204701025456426,0.010156004686718305,0.014862908260476166,0.006558136052476021,0.015632511502052762,0.045561721460426835
0.0290773208788486,0.02582120244089545,0.028567599281108795,0.00804054334935957,0.01727351216026093,0.05361244609597475
0.032084681573302916,0.04329640102039689,0.03950036583008296,0.008701312417699203,0.018004869670826828,0.056518498109875887
