Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0443908,0.03020672,0.03084919,0.00847168,0.01833025,0.034227
2,0.04438002,0.03022003,0.03085867,0.00847133,0.0183305,0.03422009
3,0.04436864,0.03023413,0.03084814,0.00847218,0.01833109,0.03421428
4,0.04435772,0.0302462,0.03084084,0.00847123,0.01833144,0.03421061
5,0.04434361,0.03026235,0.03085321,0.00847566,0.01833273,0.03420321
6,0.04433358,0.03027576,0.0308472,0.00847486,0.01833219,0.03419863
7,0.04432384,0.03029155,0.03083607,0.00847586,0.01833025,0.03419288
8,0.04430998,0.03030208,0.03083687,0.00847705,0.01833427,0.03418652
9,0.04429871,0.03031584,0.0308621,0.00847779,0.01833661,0.03418091
10,0.0442849,0.03032732,0.03086727,0.00847566,0.01833422,0.03416943
11,0.04427507,0.03033998,0.03085336,0.00847208,0.01833114,0.03416228
12,0.04426324,0.03035225,0.03084864,0.00847556,0.01833204,0.03415572
13,0.04425371,0.03036715,0.03084829,0.00847422,0.01833224,0.03414753
14,0.04423955,0.03038076,0.03085187,0.0084775,0.01833323,0.03414276
15,0.04422813,0.03039169,0.03084233,0.00847556,0.01833472,0.03413565
16,0.04421795,0.03040763,0.03084978,0.00847645,0.01833482,0.03413044
17,0.04420885,0.0304205,0.03084854,0.00847943,0.01833482,0.03412026
18,0.04419649,0.03043277,0.03084318,0.00847809,0.01833422,0.03411316
19,0.04418357,0.03044836,0.03085097,0.00847824,0.01833522,0.0341057
20,0.04417086,0.03046023,0.03083756,0.00848003,0.01833745,0.0340983
21,0.04410773,0.03043584,0.03081799,0.00846155,0.01830596,0.03400949
22,0.04404777,0.03042502,0.03081799,0.00844332,0.01827253,0.03391571
23,0.04403426,0.0304496,0.03083578,0.00844585,0.01827328,0.03391849
24,0.04401315,0.03045894,0.03084149,0.00844009,0.01826344,0.03396096
25,0.0440143,0.03047121,0.03084948,0.00844431,0.01826925,0.03401128
26,0.04409456,0.03049302,0.03088177,0.00846483,0.01833695,0.03406632
27,0.04425644,0.03050067,0.0309066,0.00849239,0.01841201,0.03410496
28,0.04446396,0.03050086,0.03094396,0.00851698,0.01847444,0.03412314
29,0.04464447,0.03047325,0.03093695,0.00852255,0.01849764,0.03408266
