Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0411736735,0.0060750254,0.013808322,0.007285421,0.0175714112,0.0341543134
2,0.0411866427,0.006065989,0.013819657,0.0072834786,0.0175714926,0.034149457
3,0.0412272127,0.006073749,0.0138231698,0.0072843958,0.0175854163,0.034136876
4,0.0412778198,0.006082983,0.0138518628,0.0072998277,0.0176123771,0.0341366242
5,0.0413462203,0.0060884677,0.0138663194,0.007315145,0.0176380478,0.0341242136
6,0.0413906681,0.0060906185,0.0138907581,0.007322721,0.0176574803,0.0341158363
7,0.0414380016,0.006093772,0.0138990994,0.0073314664,0.0176733191,0.0341044871
8,0.0414742254,0.0061045551,0.0139045877,0.0073393554,0.0176888799,0.0341019566
9,0.0415044066,0.0060992372,0.0139174413,0.0073397163,0.0176997419,0.0340953141
10,0.0415341574,0.0061076541,0.0139268574,0.0073481644,0.0177115272,0.0340863533
11,0.0415867571,0.0061199451,0.0139446597,0.0073617768,0.017736494,0.0340801335
12,0.0416518436,0.0061263192,0.0139572575,0.0073763684,0.0177732097,0.0340713186
13,0.0417262511,0.0061358877,0.0139709089,0.0073914177,0.0178102857,0.03406706
14,0.0417940356,0.0061502077,0.0139888194,0.0074131812,0.0178393463,0.0340545411
15,0.0418484508,0.0061623381,0.0139942425,0.0074224766,0.0178714415,0.0340502549
16,0.0419070584,0.0061676779,0.0140055829,0.0074392423,0.017903375,0.0340362633
17,0.0419478278,0.0061703869,0.0140184371,0.0074467035,0.0179274274,0.0339591207
18,0.0420550572,0.0062023329,0.0140483796,0.0074808148,0.0179850347,0.0339066268
19,0.0421220548,0.0062087407,0.0140389713,0.0074953664,0.0180219359,0.0338853898
20,0.0421113836,0.0062105956,0.0140426025,0.0074974305,0.0180239775,0.0338732656
21,0.0421439334,0.0062197902,0.014035628,0.0075038565,0.0180423746,0.0338611202
22,0.042174604,0.0062307119,0.0140445151,0.0075104198,0.0180701576,0.0338520127
23,0.0422356123,0.0062507698,0.0140475061,0.0075285452,0.0181009787,0.0338595105
24,0.0422242847,0.0062526801,0.0140508224,0.0075286791,0.0181079402,0.0338585257
25,0.0422622114,0.0062664543,0.0140561835,0.0075452953,0.0181380616,0.0338604605
26,0.0423197623,0.0063054652,0.0140753628,0.0075680411,0.0181885722,0.0338601617
27,0.0422912763,0.0063484453,0.0140892487,0.0075582048,0.0181825287,0.0338576039
28,0.0422824218,0.0064217638,0.0141356861,0.0075536176,0.01818677,0.0338611348
29,0.0423702057,0.0065091718,0.0141959936,0.007564157,0.0182230077,0.0338710664
30,0.0425351393,0.0066116635,0.0142846936,0.0075858695,0.0182977023,0.0338798864
31,0.0427431825,0.0066712526,0.0143491785,0.0076050383,0.0183663336,0.0338871191
32,0.0429627982,0.0066865001,0.0143950719,0.007629006,0.0184380465,0.0338946605
33,0.0431798865,0.006676069,0.0144230036,0.0076379518,0.0184912829,0.0339011559
34,0.043423897,0.0066648401,0.0144533338,0.0076537543,0.0185379903,0.0339139764
35,0.0436275742,0.0066265075,0.0144733725,0.0076433652,0.0185268935,0.0339252462
36,0.0439272964,0.0066317028,0.0145344075,0.0076769563,0.0185957514,0.0339336939
37,0.0443460865,0.0066464301,0.0146161536,0.007730965,0.0187182009,0.0339473392
38,0.0447120435,0.0066930343,0.0146841305,0.0077655593,0.0187880327,0.0339502296
39,0.0449178575,0.0067433853,0.0147282979,0.007758524,0.0187829634,0.0339645578
40,0.0452571541,0.0068237048,0.0148248062,0.0077809396,0.0188365178,0.0339701567
41,0.0455500364,0.0068633053,0.014918586,0.0078075127,0.0188931487,0.0339713213
42,0.045849858,0.0069187533,0.0149892143,0.0078338933,0.0189589529,0.0339768917
43,0.0461422074,0.0070177758,0.0150868027,0.0078708161,0.0190311916,0.0339841679
44,0.0464395896,0.0071128538,0.0151884793,0.0079136468,0.0191244749,0.0339945242
45,0.0467758515,0.0072112613,0.0153209629,0.0079588509,0.0192239467,0.0340200093
46,0.0470218821,0.007275719,0.0154423735,0.0079958401,0.0192897856,0.034043448
47,0.0472192501,0.0073119459,0.0155464582,0.0080224093,0.0193404366,0.0340665214
48,0.0473836458,0.0073350224,0.0156623505,0.0080436983,0.0193805858,0.0340912611
49,0.0476413887,0.0073710543,0.0157986529,0.0080825379,0.0194606623,0.034127285
50,0.0478327101,0.0074055697,0.0159242724,0.0081063852,0.019509277,0.034163084
51,0.0480241403,0.0074640859,0.0160629284,0.0081327998,0.0195627567,0.0342056147
52,0.0482133365,0.0075344909,0.016212262,0.0081641248,0.0196197265,0.0342523003
53,0.0483708974,0.0076200465,0.0163757697,0.0081856212,0.0196614458,0.0342991961
54,0.0485765158,0.0077181417,0.0165717959,0.0082181,0.0197215896,0.0343554064
55,0.0485533776,0.0077213464,0.0166673255,0.0082018375,0.0196750733,0.0344083909
56,0.0481685186,0.0076280639,0.0166873659,0.0080852496,0.0194382933,0.0344708325
57,0.048016247,0.0075971495,0.0167744026,0.0080520734,0.0193490806,0.0345238083
58,0.0480069487,0.0075934287,0.0169089983,0.0080547281,0.0193390923,0.0345841568
59,0.0480425085,0.007590593,0.0170665417,0.0080559235,0.0193458201,0.0346603828
60,0.04808604,0.0075846733,0.0171740712,0.0080635524,0.0193473714,0.0347132827
61,0.0481003705,0.0075780562,0.017269012,0.0080534403,0.019332389,0.0347795379
62,0.0481012935,0.007579799,0.0173489395,0.0080518428,0.0193112025,0.0347641798
63,0.0480857556,0.0075778978,0.0174233291,0.0080409749,0.0192971907,0.0347682522
64,0.0480509373,0.0075864881,0.0174841346,0.008034713,0.0192785415,0.0348150937
65,0.0480090815,0.00759033,0.017524076,0.0080368363,0.019260832,0.0348709359
66,0.0479499041,0.0076052852,0.0175800318,0.0080287239,0.0192416556,0.0349346011
67,0.0478899536,0.0076263374,0.0176246361,0.0080332654,0.0192317624,0.0350050139
68,0.04782718,0.0076464791,0.0176717285,0.0080316514,0.0192263025,0.0350721967
69,0.0477630862,0.0076780634,0.0177353375,0.0080452323,0.0192223371,0.0351481014
70,0.0477077544,0.0077010256,0.0177665587,0.008046304,0.0192221782,0.0351996946
71,0.0476524564,0.0077291675,0.0178128766,0.0080483145,0.0192153194,0.0352522063
72,0.0476015312,0.0077531584,0.0178629288,0.0080555729,0.0192162744,0.0353092308
73,0.0475459905,0.0077708638,0.0178954225,0.0080557779,0.019215953,0.0353678621
74,0.0474998522,0.0077933545,0.0179444255,0.008065362,0.0192163337,0.0354168358
75,0.0474463423,0.0078000954,0.0179702765,0.0080644064,0.0192081272,0.0354607863
76,0.0474036617,0.0078044411,0.0179979305,0.0080651352,0.0192003578,0.0355114384
77,0.0473558944,0.0078072184,0.0180181287,0.0080690534,0.0192009751,0.0355611919
78,0.047304991,0.0078117818,0.0180315226,0.0080670216,0.0191955427,0.0356163884
79,0.0472592471,0.0078089036,0.0180450288,0.0080620534,0.0191875798,0.0356540401
80,0.0472170214,0.0078055705,0.0180494496,0.0080667417,0.0191818808,0.0356972689
81,0.0471732319,0.0077962888,0.0180554109,0.008064099,0.0191760423,0.0357434561
82,0.0471415706,0.0077906572,0.0180525242,0.0080618879,0.0191727082,0.0357825886
83,0.0470924616,0.0077854327,0.0180531788,0.0080640926,0.0191675888,0.0358301944
84,0.0470604304,0.0077843688,0.0180467643,0.0080618377,0.0191636769,0.0358652774
85,0.0470321753,0.0077765087,0.0180336849,0.0080569921,0.0191605201,0.0359017729
86,0.0470095582,0.0077799251,0.0180318706,0.0080595956,0.0191624978,0.0359349607
87,0.0469851967,0.0077788555,0.0180274917,0.0080600007,0.0191633592,0.0359664924
88,0.0469637321,0.0077760723,0.018020107,0.0080631548,0.0191615585,0.0360043989
89,0.0469410832,0.0077644563,0.0180104554,0.008060602,0.0191575593,0.0360292523
90,0.0469114547,0.0077648804,0.017995186,0.0080576229,0.0191559801,0.0360570954
