Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0465385064,0.018991449,0.0259830859,0.0085300125,0.0189175356,0.0240466999
2,0.046615638,0.0190042781,0.0259757515,0.0085278704,0.0189210598,0.0240461813
3,0.0466902444,0.0190072959,0.0259693754,0.0085259558,0.0189200335,0.0240392448
4,0.0467508441,0.0190202684,0.0259707202,0.0085260014,0.018918938,0.0240380585
5,0.0468031776,0.0190232624,0.0259689847,0.0085295241,0.0189168164,0.0240346126
6,0.0468534723,0.0190380691,0.0259800783,0.0085277301,0.0189191688,0.0240335454
7,0.0468920541,0.019041176,0.0259710808,0.0085272399,0.018914512,0.0240254855
8,0.0469489286,0.0190497606,0.025989879,0.0085281054,0.0189148617,0.0240174885
9,0.0470029523,0.0190603349,0.0259915202,0.0085283654,0.0189152095,0.0240193931
10,0.0470456735,0.019064525,0.0259951188,0.0085247156,0.0189134671,0.0240087845
11,0.0470932239,0.0190723753,0.0260003603,0.0085265776,0.018908819,0.0240096865
12,0.0471321094,0.0190850125,0.0260082901,0.0085265538,0.0189078454,0.0240056714
13,0.0471778863,0.0190940882,0.0259900308,0.0085252986,0.0189085457,0.0240001182
14,0.0472138566,0.0191020842,0.0260027672,0.0085252334,0.0189096547,0.0240039531
15,0.0472536335,0.0191074162,0.025996395,0.0085239665,0.0189054995,0.0240016484
16,0.047281941,0.0191165947,0.0259882665,0.0085243469,0.0189085405,0.0240051236
17,0.0473242621,0.0191266593,0.0260242048,0.008523916,0.0189034646,0.023995113
18,0.0470928223,0.0187935578,0.0257790322,0.0082797114,0.0189447323,0.023978065
19,0.0472147175,0.0187555061,0.0257691518,0.0081869475,0.0189421042,0.0239745367
20,0.0478436551,0.0189186303,0.0258873617,0.0082333633,0.01890848,0.0239617888
21,0.0481190215,0.0189780583,0.0259620446,0.0082600652,0.0189495589,0.0239400087
22,0.048200558,0.0189956801,0.0260286852,0.0082731594,0.0189708892,0.023929501
23,0.048255261,0.0190313867,0.0261023627,0.0083140902,0.0189392051,0.0239236066
24,0.0483101272,0.0190583654,0.0261658257,0.0083543382,0.0189184131,0.0239252178
25,0.048433178,0.0190647521,0.0262008011,0.0083805482,0.0188800162,0.0239635935
26,0.0485294695,0.0190596298,0.026235356,0.0084048186,0.0189302683,0.0240426321
27,0.0485736285,0.0190628438,0.0262574255,0.008430264,0.0189732446,0.0241468243
28,0.048579675,0.0190599327,0.0262899708,0.0084671569,0.0189614816,0.0242094613
29,0.0486268761,0.0190700584,0.0263481169,0.0085170207,0.0188775499,0.0242593389
30,0.0487570081,0.0190808062,0.0264093505,0.0085730175,0.0189914913,0.0242986075
31,0.0489416945,0.0190881065,0.0264617058,0.0086175835,0.0191085671,0.0243282145
32,0.0492100052,0.019095148,0.0265245533,0.0086632549,0.0192223134,0.0243596918
33,0.0494856453,0.0191143146,0.0265647941,0.0086934981,0.0193155702,0.0243842447
34,0.0498404129,0.0191472399,0.0266088639,0.0087270933,0.019406771,0.0244061049
35,0.0502454674,0.0191804519,0.0266771405,0.0087646306,0.0194928434,0.02443095
36,0.050728841,0.0192139607,0.0267320575,0.0088053794,0.0195850751,0.0244501882
37,0.051296341,0.019230482,0.0268313851,0.0088615046,0.0197023724,0.0244731819
38,0.0517409245,0.0192339023,0.0268892474,0.0089006889,0.019775455,0.0245022538
39,0.0521666913,0.0192384272,0.0269284895,0.0089228142,0.0198313094,0.0245510106
40,0.0525535889,0.0192421969,0.0269916179,0.008942964,0.0198823394,0.0245670959
41,0.0529834446,0.0192534733,0.0270381751,0.0089695137,0.0199523599,0.0245891257
42,0.0532598681,0.0192714442,0.0271085885,0.009009373,0.020035724,0.0245986302
43,0.053516217,0.0192839369,0.0272026219,0.0090475947,0.0201114338,0.024617971
44,0.053757987,0.0192973574,0.0272961309,0.0090755801,0.0201859029,0.0246404799
45,0.0539944191,0.0193213269,0.027394627,0.009104417,0.0202573837,0.0246639349
46,0.054240744,0.0193430159,0.0274863105,0.0091251441,0.0203109654,0.0246882311
47,0.0543999135,0.01938079,0.0275741316,0.0091461228,0.020357673,0.0247167708
48,0.0545330023,0.0194309711,0.02768208,0.009169571,0.0204081806,0.0247396947
49,0.0546728355,0.019488403,0.0277746173,0.0091937444,0.0204571039,0.0247692408
50,0.0548055423,0.0195521827,0.0278847505,0.0092263958,0.0205136109,0.0247922307
