Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0357061933,0.0042742417,0.0068055528,0.0073203876,0.0174492928,0.0245795706
2,0.0357106912,0.0042861319,0.0068171561,0.0073274265,0.0174495872,0.0245851367
3,0.0357047452,0.0042885304,0.0068254419,0.0073221891,0.0174501849,0.0245813357
4,0.035708827,0.004290363,0.0068361429,0.0073281416,0.0174541678,0.0245845353
5,0.0357117192,0.00429862,0.0068439082,0.0073241969,0.0174546361,0.0245907888
6,0.0357290107,0.0043090541,0.0068558497,0.0073321433,0.0174634724,0.0245951481
7,0.035725752,0.0043112004,0.0068690574,0.0073321932,0.0174690906,0.02459557
8,0.0357337925,0.004320374,0.0068725301,0.0073352619,0.0174719487,0.0246002674
9,0.0357261497,0.004321636,0.0068880402,0.007333677,0.0174702385,0.0246076694
10,0.0357145568,0.004322399,0.0068918945,0.0073255192,0.0174575949,0.0245926554
11,0.0356978216,0.0043249806,0.0069001087,0.0073246419,0.0174473322,0.0245787157
12,0.0356846188,0.0043287145,0.0069031504,0.0073196567,0.0174423905,0.0245796361
13,0.0356890621,0.0043292586,0.0069189896,0.0073212477,0.0174439463,0.0245777461
14,0.035690474,0.0043319292,0.0069243909,0.0073269512,0.0174467183,0.0245745779
15,0.0356933019,0.0043408468,0.0069368354,0.0073229835,0.0174489739,0.0245827762
16,0.0356973802,0.0043438175,0.0069469127,0.0073268516,0.0174487984,0.0245853667
17,0.0357007913,0.0043533308,0.0069565704,0.0073282859,0.0174547839,0.0245898636
18,0.0357119841,0.0043515153,0.0069646091,0.0073305408,0.0174604764,0.024592339
19,0.0357098095,0.0043596312,0.0069723145,0.0073286445,0.0174618857,0.0246044487
20,0.0357177365,0.0043669338,0.0069835373,0.007337148,0.0174695058,0.024606176
21,0.0357262668,0.0043705778,0.0069905639,0.0073361395,0.0174703478,0.0246133488
22,0.0357294773,0.0043736646,0.0069965312,0.0073369801,0.017477606,0.0246160293
23,0.035735192,0.0043812101,0.0070101851,0.0073367763,0.0174782575,0.024626166
24,0.0357396985,0.004387497,0.0070156551,0.0073430832,0.0174813691,0.0246324411
25,0.0356842628,0.0043704519,0.0070121484,0.0073260676,0.0174462621,0.0245851257
26,0.0356238402,0.0043610652,0.0070121964,0.007304716,0.0174095723,0.0245513406
27,0.0356086159,0.0043663867,0.0070227723,0.0073009011,0.0174012285,0.0245321062
28,0.0356094265,0.0043709287,0.0070373676,0.0073000165,0.0174034389,0.0245463445
29,0.0356462985,0.0043883584,0.0070595588,0.0073135675,0.0174244905,0.0245525474
30,0.0356790294,0.004400051,0.0070756897,0.0073147342,0.01743842,0.0245596705
31,0.0357223597,0.0044056029,0.0070866934,0.0073283936,0.0174553124,0.024578851
32,0.0357828786,0.0044190711,0.0071037563,0.0073324436,0.0174792124,0.0245850157
33,0.0359224364,0.0044405737,0.0071275417,0.0073566086,0.0175575721,0.0246155796
34,0.0360873557,0.0044495433,0.0071536357,0.0073890533,0.0176360524,0.0246370627
35,0.0362719046,0.0044647299,0.0072225745,0.0074267799,0.0177053597,0.0246431295
36,0.0364617469,0.004488148,0.0073052215,0.0074574209,0.0177779179,0.0246576523
37,0.0366488896,0.004519085,0.0074148864,0.0074929807,0.0178563781,0.0246597344
38,0.0368669655,0.0045678797,0.0075607485,0.0075383895,0.0179438069,0.0246615072
39,0.0370433223,0.0046040839,0.0076921193,0.0075787998,0.0180112246,0.0246592986
40,0.0372187367,0.0046501442,0.0078231812,0.0076127325,0.0180794246,0.0246679074
41,0.037380409,0.0046738335,0.0079545484,0.0076499968,0.0181355553,0.0246758203
42,0.0375431492,0.0047094619,0.008101936,0.0076808594,0.0181931286,0.0246831792
43,0.0378125437,0.0047883773,0.0083206476,0.0077479722,0.0183403306,0.0247195018
44,0.0380785012,0.0048913594,0.0085514224,0.0078098624,0.01844487,0.024760568
45,0.0383625122,0.0049822636,0.0088000076,0.0078609661,0.0185451065,0.0248097258
