Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0383510061,0.0040816574,0.0072925308,0.0076573815,0.0182975643,0.0271652944
2,0.0383572914,0.0040832559,0.007302567,0.007656142,0.0182981249,0.0271602433
3,0.0383588595,0.0040872282,0.0073133695,0.0076577981,0.018302294,0.0271560161
4,0.0383552527,0.004095783,0.0073222708,0.0076585277,0.0183020023,0.0271527284
5,0.0383603139,0.0040956896,0.0073258541,0.0076619489,0.0183008323,0.0271482781
6,0.0383567053,0.004092845,0.0073330204,0.0076635664,0.0183000993,0.0271435478
7,0.0383623484,0.0041001652,0.0073383216,0.0076620591,0.0183023298,0.0271435513
8,0.03836081,0.0040982197,0.0073458045,0.0076579554,0.0183006202,0.0271442875
9,0.0383572224,0.0041043747,0.0073507648,0.0076600421,0.018299028,0.0271449636
10,0.03835973,0.0041026903,0.0073610522,0.0076607474,0.0183018128,0.0271538455
11,0.038355643,0.004107579,0.0073688887,0.0076585388,0.018302415,0.0271582293
12,0.0383658309,0.004109833,0.0073786159,0.0076616386,0.0183027059,0.0271649703
13,0.0383627957,0.0041136085,0.0073805944,0.0076621478,0.0183012348,0.0271721671
14,0.0383707345,0.004116469,0.0073933903,0.0076632821,0.0183047207,0.0271853308
15,0.0383690061,0.0041159389,0.0073969836,0.0076596019,0.018304457,0.027191437
16,0.0383725324,0.0041212633,0.0074083342,0.0076642314,0.0183087701,0.0272061881
17,0.038381761,0.0041222241,0.0074120996,0.0076669129,0.0183112611,0.0272239131
18,0.0383817227,0.0041271643,0.0074251157,0.0076644341,0.0183143158,0.0272392607
19,0.0383759735,0.0041298805,0.0074260402,0.0076624673,0.0183107155,0.027254189
20,0.0383773153,0.0041260431,0.0074324535,0.0076685978,0.0183077845,0.0272667105
21,0.0383478044,0.004124196,0.0074325089,0.0076556374,0.0182899884,0.0272389157
22,0.0383164544,0.0041245847,0.0074358831,0.007644542,0.0182652354,0.0272019159
23,0.0383020134,0.0041172765,0.0074395833,0.0076371767,0.0182661867,0.0271950485
24,0.0383098812,0.0041226111,0.0074468299,0.0076425867,0.0182695932,0.0272042065
25,0.0383093231,0.0041203411,0.0074546052,0.0076401464,0.0182686866,0.0272038637
26,0.0383345119,0.0041330691,0.0074680864,0.0076488871,0.0182852005,0.0272234838
27,0.0384440025,0.0041880978,0.0075193597,0.007681849,0.0183662582,0.0272597771
28,0.0386023903,0.0042657313,0.0075998981,0.0077167384,0.0184521455,0.0273032101
29,0.0387794099,0.0043348967,0.0077019187,0.0077571746,0.0185212406,0.027344243
30,0.0389785436,0.0044178144,0.0078249531,0.0077923752,0.0185977585,0.0273924287
31,0.0392276565,0.0044954269,0.0079654015,0.0078307749,0.018671101,0.0274480412
32,0.039462433,0.0045511019,0.0080918193,0.0078651856,0.0187429362,0.0275034601
33,0.0397136485,0.0046122529,0.0082386888,0.0079131673,0.018815764,0.0275532993
34,0.039937209,0.0046790242,0.0084253857,0.0079618724,0.0188900041,0.0276032023
35,0.0401350981,0.0047440005,0.0086346328,0.0080077767,0.0189478815,0.0276474156
36,0.0403701101,0.0048224533,0.0089007225,0.0080501779,0.0190198885,0.0276958312
37,0.0405291595,0.0048934452,0.0091155331,0.0080810185,0.019070496,0.0277245553
38,0.0406616721,0.004960113,0.0093356474,0.0081151384,0.0191134096,0.0277492443
39,0.0408186985,0.0050232687,0.0095672031,0.0081485788,0.0191702697,0.0277811298
40,0.040962787,0.0050927674,0.0097965063,0.0081872942,0.0192308196,0.0278181959
41,0.0411090315,0.0051910233,0.0100600918,0.0082323027,0.0192877451,0.0278472793
42,0.0412282743,0.0052721097,0.0102652402,0.0082565294,0.0193280359,0.0278722021
43,0.0413627841,0.0053663721,0.0104748124,0.0082792074,0.019371786,0.027893897
44,0.0415021076,0.0054626183,0.0106734374,0.0083019946,0.0194143487,0.0279179772
45,0.0416517353,0.0055617038,0.0108724134,0.0083329214,0.0194774391,0.0279364167
46,0.0418691021,0.0056732944,0.0110962216,0.0083745669,0.0195876249,0.0279663051
47,0.0420415071,0.0057421061,0.0112678199,0.0084100028,0.0196609868,0.0280011396
48,0.0422438244,0.0058234305,0.0114436853,0.0084406779,0.0197409686,0.0280277007
49,0.0424616836,0.0059045272,0.0115834067,0.0084608435,0.019800573,0.028056284
50,0.0426677197,0.0059801939,0.0117147057,0.0084853024,0.019879678,0.0280842176
51,0.0428658482,0.0060715059,0.0118666719,0.0085142613,0.0199629182,0.0281231361
52,0.0430131053,0.0061453289,0.0119884429,0.0085265204,0.0199627057,0.0281414882
53,0.043087273,0.0062036212,0.0121035979,0.0085229881,0.0199247858,0.0281508158
54,0.0431061933,0.0062532431,0.0122217968,0.0085120738,0.0198887674,0.0281757188
55,0.0430994321,0.0062898411,0.0123439541,0.0084964817,0.019843312,0.0282184853
56,0.0430903764,0.0063149481,0.0124320507,0.0084884922,0.0198108389,0.0282519915
57,0.0430978904,0.0063383725,0.0124991729,0.0084743687,0.0197841578,0.028287674
58,0.0430707523,0.0063428113,0.0125580635,0.008472146,0.0197670739,0.0283251109
59,0.0430129451,0.0063320778,0.0126048965,0.0084671701,0.0197440188,0.0283558816
60,0.0429316378,0.0063164766,0.0126503336,0.0084533361,0.0197120186,0.0283942847
61,0.0428537277,0.0062806441,0.0126629979,0.0084446981,0.0196909801,0.0284272502
62,0.0427757729,0.0062360027,0.0126627286,0.0084334738,0.0196698687,0.0284538972
63,0.042696593,0.0061917647,0.0126482418,0.0084165479,0.0196443118,0.0284821758
64,0.0426253733,0.006139454,0.0126260672,0.0084067348,0.0196244658,0.0285021208
65,0.0425392237,0.0060641981,0.0125806593,0.0083858404,0.0195964559,0.0285308305
66,0.0424633564,0.0060055128,0.0125366972,0.0083724877,0.0195796762,0.0285528184
67,0.0424090497,0.0059399819,0.012481066,0.0083602549,0.0195606996,0.0285785612
68,0.0423515307,0.0058868885,0.0124331776,0.0083473457,0.0195435841,0.0286020318
69,0.0422992777,0.0058363828,0.0123719921,0.0083383279,0.0195283258,0.0286254945
70,0.0422432553,0.0057916804,0.0123032986,0.0083345786,0.0195193852,0.0286577284
71,0.0422041203,0.0057591436,0.0122462547,0.0083240088,0.0195070687,0.0286824066
72,0.0421658496,0.0057283664,0.0121849887,0.0083186249,0.0195005375,0.0287078374
73,0.0421344229,0.0057029302,0.0121349208,0.0083079749,0.0194894611,0.0287286623
74,0.0421014556,0.0056808404,0.0120810187,0.0083026683,0.0194847773,0.0287475321
75,0.0420617893,0.0056520778,0.0120150189,0.0082940468,0.0194707208,0.02877297
76,0.0420343365,0.0056384714,0.0119605276,0.0082879861,0.019463491,0.0287921709
77,0.0418461499,0.0055723217,0.0114788074,0.0082549533,0.0194189431,0.0290515238
78,0.0418436754,0.0055668675,0.0114579357,0.0082495267,0.0194186288,0.0290627147
79,0.0418376264,0.00556744,0.0114445862,0.0082480475,0.0194150567,0.0290805561
80,0.0418289835,0.0055658012,0.0114218217,0.0082464709,0.0194121245,0.0290847854
