Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0925144839,0.0029960637,0.0154720572,0.0169243152,0.0394800314,0.0714945224
2,0.0925331492,0.0030092899,0.0154858298,0.0169400978,0.0394463783,0.0715171356
3,0.0925562224,0.0030109418,0.0155039482,0.0169476443,0.0394102228,0.0715422529
4,0.0925748368,0.0030128127,0.0155133486,0.0169577061,0.0394308268,0.0715644748
5,0.0926008815,0.0030301617,0.0155347752,0.0169617728,0.0394048892,0.0715787907
6,0.0926212346,0.0030404436,0.0155529497,0.0169766963,0.0393900755,0.0716090786
7,0.0926414765,0.0030464137,0.0155692823,0.0169836525,0.0393994047,0.0716229856
8,0.0926615807,0.0030557341,0.0155962974,0.0169927685,0.0394066763,0.0716430229
9,0.0926743809,0.0030684112,0.0156142155,0.0169998822,0.0394080348,0.0716607427
10,0.0926993896,0.0030782188,0.015629158,0.0170094751,0.0394077995,0.0716791536
11,0.09271521,0.0030864092,0.0156578519,0.0170119592,0.0394089502,0.071688849
12,0.0927306284,0.0030920445,0.0156721095,0.0170229254,0.0394267581,0.0717091927
13,0.0927441485,0.0031008876,0.0156998575,0.0170296879,0.0394522705,0.0717200437
14,0.0927430312,0.0031115288,0.0157144974,0.0170385767,0.0394440026,0.0717337616
15,0.0927568545,0.0031166005,0.0157333467,0.0170409525,0.0394613657,0.0717321971
16,0.0927600399,0.0031294064,0.0157753706,0.0170475983,0.0394585133,0.0717464216
17,0.0927660718,0.0031338432,0.0157867641,0.0170556739,0.0394517638,0.0717514758
18,0.0927696805,0.0031506066,0.0158080166,0.0170498955,0.0394195235,0.0717504693
19,0.0927706016,0.0031538208,0.0158185783,0.0170592844,0.039435331,0.0717634681
20,0.0927733278,0.0031670912,0.0158517776,0.0170667731,0.0394444647,0.0717583041
21,0.0927723561,0.0031724447,0.0158762114,0.0170656834,0.0394220983,0.0717613837
22,0.0927680265,0.0031793751,0.0158875409,0.0170730123,0.0395221414,0.0717695006
23,0.0927672652,0.0031895441,0.0159084061,0.0170723531,0.0396700258,0.0717610736
24,0.0927648407,0.0031996758,0.0159299264,0.017079615,0.0398839319,0.0717652326
25,0.0927630792,0.0032090405,0.0159643664,0.0170980901,0.0400933204,0.0717624334
26,0.0927583054,0.0032179151,0.016009601,0.0171242579,0.0403487003,0.0717546832
27,0.0927944636,0.0032277844,0.0160305591,0.0171617184,0.040529845,0.0717513502
28,0.0929251157,0.0032393743,0.0160806669,0.0172018177,0.0407028245,0.0717553476
29,0.0932160891,0.0032472536,0.0161157873,0.0172441998,0.0408574133,0.0717543761
30,0.0935522427,0.0032582269,0.0161695516,0.0173053903,0.0409805348,0.0717477404
31,0.0939518351,0.0032745492,0.0162495982,0.0173601837,0.0411430413,0.0717409302
32,0.0943957532,0.0032955495,0.0163275127,0.0174402074,0.0412559052,0.0717455189
33,0.0948565207,0.0033336242,0.0164310235,0.0175425748,0.0413986041,0.0717485566
34,0.09541938,0.003391773,0.0165562581,0.0176429031,0.041563164,0.0717533721
35,0.0958806705,0.0035327026,0.0167808342,0.0177841784,0.0416646784,0.0717628827
36,0.096337453,0.0037148853,0.0170124284,0.0179159929,0.0417926661,0.071775385
37,0.096795557,0.00389386,0.0172992946,0.018041407,0.0419226531,0.0717868661
38,0.0972932367,0.0040862354,0.0176047108,0.0181660434,0.042078618,0.0718036627
39,0.0978898642,0.0042544501,0.0179240715,0.0182788089,0.0422726409,0.0718206431
40,0.0983796181,0.0044291522,0.0183010249,0.018386312,0.042421485,0.0718507609
41,0.0988941599,0.0046023985,0.0186112682,0.0184678012,0.0425543894,0.0718590361
42,0.0993738713,0.0047430942,0.0189263408,0.0185363896,0.0425917384,0.0718843864
43,0.0998292924,0.0048265424,0.0192166138,0.0185774128,0.0426263892,0.07190758
44,0.1003571612,0.0049914705,0.0195838275,0.0185875514,0.042732745,0.0719345554
45,0.1007435084,0.0050837462,0.0198921206,0.0186052669,0.0427255003,0.0719664096
46,0.1010958454,0.0051332284,0.0201664498,0.0186068227,0.0427846251,0.0719875509
47,0.101416668,0.0051814797,0.0204199659,0.0185957396,0.0427624583,0.0720152593
48,0.1017982646,0.0052435295,0.0206762135,0.0185710124,0.0427389646,0.0720565375
49,0.1020877881,0.005407948,0.0209381943,0.0185259056,0.0427631716,0.072099454
50,0.1023600542,0.0055987477,0.0211679262,0.018486683,0.0427872657,0.0721510841
51,0.1026544757,0.0056964801,0.0214076474,0.0184786644,0.0427502904,0.0721863214
52,0.1029437016,0.005768583,0.02165484,0.0184650483,0.0427238358,0.0722327117
53,0.1032570565,0.0058222433,0.0218984389,0.0184627463,0.042771309,0.0722832393
54,0.1034889348,0.0059032965,0.0221846811,0.0184533811,0.0427697932,0.0723466859
55,0.1037192449,0.0061050424,0.0223924424,0.0184301188,0.0428025537,0.0724299101
56,0.1039275334,0.0063461236,0.0225928816,0.0184077024,0.0428822074,0.0724956013
57,0.1041276675,0.0065186577,0.0228069414,0.0183914501,0.0428951318,0.0725702156
58,0.1043990492,0.0066200392,0.0230162546,0.01838193,0.0428351242,0.0726448646
59,0.1046405489,0.0066476821,0.0232731036,0.0183752528,0.0428329524,0.0727219391
60,0.1049131065,0.0066533908,0.0234678782,0.0183701483,0.0428366209,0.0727888423
61,0.1051720408,0.0066564217,0.0236330029,0.0183647555,0.0429079745,0.0728413267
62,0.1053494638,0.0065950939,0.0238038449,0.0183862109,0.0430029501,0.0729052568
63,0.1055524314,0.0065420249,0.0239968677,0.0183911554,0.043033114,0.0729746743
64,0.1057305051,0.0065654645,0.024100934,0.0183824376,0.0430393115,0.0730308067
65,0.1059048448,0.0066265504,0.0242091091,0.0183649551,0.0430978406,0.073090997
66,0.1061166202,0.0066965062,0.0242856094,0.0183491733,0.04318597,0.0731552377
67,0.10635212,0.0067583193,0.024333506,0.0183272418,0.0432543543,0.0732112098
68,0.1066251713,0.0067848906,0.0244221101,0.0183157924,0.0433439558,0.0732699877
