Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0550042225,0.0028876765,0.0113015124,0.0093121981,0.0210046843,0.0402603263
2,0.0549894039,0.0028945838,0.0113073031,0.0093143314,0.0210113049,0.0402546671
3,0.054982251,0.0029004388,0.0113183256,0.0093171412,0.0210153175,0.0402409878
4,0.0549759675,0.0029065592,0.0113238591,0.0093166821,0.0210176759,0.0402303681
5,0.0549655766,0.0029157191,0.0113297725,0.0093196321,0.0210188591,0.0402195762
6,0.054948612,0.0029206538,0.0113497337,0.009323185,0.0210256642,0.0402114884
7,0.0549361139,0.0029261133,0.0113549381,0.0093225632,0.0210260022,0.0402033343
8,0.0549190965,0.0029349849,0.0113586237,0.0093247731,0.0210274226,0.040188548
9,0.054907369,0.0029410123,0.0113733346,0.0093255276,0.0210295065,0.0401780235
10,0.0548909394,0.0029477408,0.0113810021,0.0093277333,0.0210303831,0.0401660917
11,0.0548816681,0.002954411,0.0113911562,0.0093304673,0.021036299,0.040156199
12,0.0548676874,0.0029610296,0.0113926499,0.0093301061,0.0210366652,0.0401404083
13,0.0548512921,0.0029671204,0.0113980062,0.0093285732,0.0210376505,0.0401177375
14,0.0548390102,0.002971368,0.0114084694,0.0093306214,0.0210391002,0.0401007434
15,0.0548252069,0.0029778183,0.0114185524,0.0093311573,0.0210382189,0.0400889858
16,0.054818477,0.0029849661,0.0114269253,0.0093358151,0.0210455465,0.0400821763
17,0.054806287,0.0029908895,0.0114340225,0.0093323893,0.0210429837,0.0400672911
18,0.0548000277,0.0030000267,0.0114497581,0.0093364395,0.0210466912,0.0400593803
19,0.0547895017,0.0030056633,0.0114511546,0.0093378531,0.0210461535,0.0400472397
20,0.0547806227,0.0030092409,0.0114641853,0.0093400311,0.0210539242,0.0400399131
21,0.0548237805,0.0030187463,0.0114870551,0.0093514574,0.021075838,0.0400738666
22,0.0547012848,0.0030185945,0.0114676184,0.009333778,0.0210409801,0.0399909709
23,0.0547918012,0.0030267142,0.0114890649,0.0093531737,0.021077083,0.0400435017
24,0.0547305919,0.0030327545,0.0114878852,0.009344939,0.0210592471,0.0399948211
25,0.0547725103,0.0030394785,0.0115086151,0.0093571013,0.0210816101,0.0400216557
26,0.054491897,0.0030196091,0.0114590728,0.0093180474,0.0209959848,0.0397471354
27,0.0543627637,0.003013621,0.0114336711,0.009278697,0.0209286034,0.0396916553
28,0.0546802935,0.0030527043,0.0115094048,0.0093363075,0.0210303131,0.039861099
29,0.0547597353,0.0030898995,0.0115637643,0.009368371,0.0211127695,0.0399256779
30,0.0547911749,0.0031087306,0.0115955474,0.0093837782,0.0211621226,0.039785046
31,0.0551169725,0.0031255606,0.0116398865,0.0094077529,0.0212534313,0.0397297043
32,0.0555305907,0.0031298744,0.0116959253,0.0094229955,0.0213442012,0.0396477469
33,0.0559582189,0.0031316944,0.0117380603,0.0094409735,0.0214597042,0.0396568386
34,0.0564569186,0.0031470504,0.0118128361,0.0094791066,0.0215716632,0.0396544644
35,0.0569202803,0.0031448087,0.0118600777,0.009506247,0.0216717514,0.0396388409
36,0.0573544161,0.0031484467,0.0118989111,0.0095327292,0.0217640873,0.0396290704
37,0.057855123,0.0031441865,0.0119488377,0.009565051,0.021862633,0.039626783
38,0.0583015435,0.0031441853,0.0120004446,0.0095998279,0.0219634918,0.0396258663
39,0.0587697712,0.0031511491,0.0120580983,0.0096436696,0.022066633,0.0396218539
40,0.0592279628,0.0031633314,0.0121252672,0.0096875474,0.0221709299,0.0396240316
41,0.0597989661,0.003178101,0.0122284738,0.0097457143,0.0222985925,0.0396237797
42,0.0602555006,0.0031998843,0.0123160926,0.0097923262,0.0223994211,0.0396295757
43,0.0606880839,0.0032201555,0.0124099161,0.0098394177,0.0225023904,0.0396358372
44,0.06113438,0.0032527079,0.0125368714,0.0098965789,0.022607669,0.0396412126
45,0.0615344382,0.0032931087,0.012669622,0.0099521698,0.0227027888,0.0396519201
46,0.0619137846,0.0033526536,0.0128485569,0.0100110903,0.0227956026,0.0396628684
47,0.0622172708,0.0034112694,0.0130337858,0.010058932,0.0228798019,0.0396717888
48,0.0625143392,0.0034793278,0.0132106201,0.0101043969,0.0229572486,0.0396871228
49,0.0627914984,0.0035464047,0.0133875804,0.0101446094,0.0230296411,0.0397071196
50,0.0630585204,0.0036244513,0.0135814791,0.0101990768,0.0231207702,0.0397336423
51,0.0633826873,0.0037105339,0.0137888782,0.0102461039,0.0232249896,0.0397655143
52,0.0636501738,0.0037722757,0.013959647,0.0102834167,0.0233077109,0.039795861
53,0.0639293305,0.0038429696,0.0141414808,0.0103357042,0.0233995968,0.0398299207
54,0.0642629828,0.0039337666,0.0143461318,0.010401435,0.0235109855,0.0398607217
55,0.0645778559,0.0040167443,0.0145465804,0.010451982,0.0236110557,0.0398946494
56,0.0649009151,0.0041107994,0.0147746531,0.0104955281,0.0237055309,0.0399462553
57,0.0651062274,0.0041968562,0.0149577163,0.0105176901,0.0237672999,0.0399957485
58,0.0652538766,0.0042930149,0.015141722,0.0105273315,0.0237849608,0.0400397078
59,0.0653863061,0.0043935679,0.0153218121,0.0105365431,0.0238014931,0.0400917029
60,0.0655277213,0.0045003912,0.015504865,0.0105508359,0.0238485698,0.0401423129
