Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.108211702,-0.0010494786,0.0141381408,0.0170703216,0.0365926317,0.0817467915
2,0.1082010101,-0.0010518368,0.0141327206,0.0170697551,0.0365881532,0.0817348796
3,0.1081874091,-0.0010549745,0.0141494706,0.0170695143,0.0365850513,0.0817325879
4,0.1081783886,-0.0010485216,0.0141514368,0.0170637237,0.0365826133,0.0817240351
5,0.1081688122,-0.0010486762,0.0141608941,0.0170684776,0.036583919,0.0817206251
6,0.1081586765,-0.0010490027,0.0141793747,0.0170628004,0.036584895,0.0817226459
7,0.1081492725,-0.0010519788,0.0141789479,0.0170652639,0.0365837508,0.0817138321
8,0.10813909,-0.0010482682,0.0141907469,0.0170590272,0.0365822383,0.0817119914
9,0.1081320637,-0.0010417452,0.0141966557,0.0170617665,0.0365805263,0.0817003738
10,0.1081158351,-0.0010430223,0.0142093162,0.0170640667,0.0365785759,0.0816950526
11,0.1081025088,-0.0010396313,0.0142044526,0.0170612825,0.0365760216,0.0816900042
12,0.1080859275,-0.0010435454,0.0142029348,0.0170562754,0.0365722336,0.081678151
13,0.1080789028,-0.0010375754,0.0142289513,0.0170590622,0.0365696447,0.0816625721
14,0.1080522582,-0.0010367044,0.0142242758,0.0170525931,0.0365606484,0.081650024
15,0.1080272886,-0.0010413088,0.0142186859,0.0170535339,0.0365582296,0.0816399687
16,0.1080125464,-0.0010421262,0.0142383947,0.0170487621,0.0365550264,0.0816225769
17,0.1079912751,-0.0010382013,0.0142352705,0.0170435136,0.0365481811,0.0816129912
18,0.1079736198,-0.0010374092,0.014248244,0.0170381576,0.0365354283,0.0815936883
19,0.1079530493,-0.0010350922,0.0142541056,0.0170383514,0.0365358219,0.0815757679
20,0.1079310632,-0.0010377471,0.0142778928,0.0170324262,0.0365335531,0.0815711711
21,0.1079225909,-0.00103283,0.0142703807,0.0170365424,0.036530249,0.0815648326
22,0.1079100215,-0.0010326374,0.0142727599,0.0170314226,0.0365288027,0.0815564982
