Dataset,Fold,SeedsPerLabel,ScaleFactor,Model,Method,Accuracy,F1_Score,Hyperparameters,ExecutionTime_Sec
Plant_oil,1,5,1,KNN,Baseline,0.8082706766917294,0.795447369441298,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.07410168647766113
Plant_oil,1,5,1,KNN,Tuned_Baseline,0.8083458646616541,0.7939564661335036,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.09117412567138672
Plant_oil,1,5,2,KNN,Jittering,0.8021804511278195,0.7879515912966465,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.13549160957336426
Plant_oil,1,5,3,KNN,Jittering,0.8065413533834587,0.7927327140935287,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.19034886360168457
Plant_oil,1,5,5,KNN,Jittering,0.8095488721804511,0.795254610105567,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.2427666187286377
Plant_oil,1,5,10,KNN,Jittering,0.8063157894736842,0.792345677399119,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.33072376251220703
Plant_oil,1,5,2,KNN,Scaling,0.8006015037593985,0.7855507159057341,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.1463172435760498
Plant_oil,1,5,3,KNN,Scaling,0.8114285714285714,0.7955844224045848,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.18758296966552734
Plant_oil,1,5,5,KNN,Scaling,0.7959398496240602,0.7807366132752454,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.2345564365386963
Plant_oil,1,5,10,KNN,Scaling,0.7778195488721804,0.7634721424989096,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.4089350700378418
Plant_oil,1,5,2,KNN,Magnitude_Warping,0.8015037593984963,0.7868667265213666,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.14783477783203125
Plant_oil,1,5,3,KNN,Magnitude_Warping,0.7919548872180451,0.7783571220832889,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.21219992637634277
Plant_oil,1,5,5,KNN,Magnitude_Warping,0.7858646616541354,0.770835315457997,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.28759765625
Plant_oil,1,5,10,KNN,Magnitude_Warping,0.7853383458646617,0.7712936409967179,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.384523868560791
Plant_oil,1,5,2,KNN,Time_Warping,0.7960902255639097,0.781084339517924,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.15572428703308105
Plant_oil,1,5,3,KNN,Time_Warping,0.8024812030075188,0.7864692472857692,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.18835949897766113
Plant_oil,1,5,5,KNN,Time_Warping,0.7781954887218046,0.7622166296156754,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.25641345977783203
Plant_oil,1,5,10,KNN,Time_Warping,0.7756390977443609,0.759616329532869,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.39016175270080566
Plant_oil,1,5,2,KNN,SMOTE,0.8140601503759398,0.8001236698486661,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.1346302032470703
Plant_oil,1,5,3,KNN,SMOTE,0.8131578947368421,0.7984323065883578,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.15492606163024902
Plant_oil,1,5,5,KNN,SMOTE,0.8249624060150376,0.8101577082824492,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.1836233139038086
Plant_oil,1,5,10,KNN,SMOTE,0.82796992481203,0.8127934082831622,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.2605133056640625
Plant_oil,1,5,2,KNN,Mixup,0.8201503759398496,0.806886578682293,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.1233222484588623
Plant_oil,1,5,3,KNN,Mixup,0.8157142857142857,0.8012685194994169,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.13187265396118164
Plant_oil,1,5,5,KNN,Mixup,0.8240601503759398,0.8090049080235022,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.16749334335327148
Plant_oil,1,5,10,KNN,Mixup,0.8224812030075188,0.8074931621094693,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(8), 'p': 2, 'weights': 'distance'}",0.23929286003112793
