Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.1048906778,0.0043815518,0.034619332,0.018420509,0.041124723,0.0888812785
2,0.1051125283,0.004370331,0.0347146724,0.0184519891,0.0411178629,0.0889123776
3,0.1053508811,0.0043572943,0.0347382185,0.01847451,0.041115349,0.0889472287
4,0.1055344185,0.004351655,0.0347609484,0.0185325867,0.0411123767,0.0889863182
5,0.1056755247,0.0043606593,0.0348408678,0.0186208012,0.0411111311,0.0890335425
6,0.1058594279,0.004364877,0.0349479653,0.0187327558,0.0411097296,0.0892623711
7,0.1060058332,0.0043461025,0.0350155681,0.0187729173,0.0410946976,0.0893122658
8,0.1061158891,0.0043280762,0.0350340413,0.0187761284,0.0410949685,0.0893511731
9,0.1061917677,0.0042950605,0.0350846811,0.0188003321,0.0410834478,0.0893771778
10,0.1062943348,0.0042782523,0.0351040225,0.0188188866,0.0410755417,0.0893986988
11,0.1063852645,0.0042640807,0.0351368374,0.0188560446,0.0410681171,0.0894074589
12,0.1064521833,0.0042585224,0.0351793498,0.0188774527,0.0410605401,0.0894281388
13,0.1065046773,0.0042529023,0.0351746008,0.0188911374,0.0410542882,0.0894342559
14,0.1065713362,0.0042231699,0.0351804151,0.0188754678,0.0410454023,0.0894391401
15,0.1064510771,0.0041930498,0.0351588549,0.0188147889,0.0410328805,0.0894397436
16,0.1063843102,0.0042065331,0.0351856926,0.0188540457,0.041025174,0.0891080592
17,0.1062172041,0.0042224911,0.0352437533,0.0189038203,0.0410185152,0.0890197107
18,0.1058336197,0.0042435591,0.0353313847,0.018979826,0.0410147246,0.088957373
19,0.105644302,0.0042102471,0.0353380755,0.0189606995,0.0410038064,0.0889724498
20,0.1055825557,0.0042082339,0.0353710672,0.0189912067,0.0409862037,0.0891316813
21,0.1055287352,0.0041828132,0.0353043565,0.0189607617,0.040986931,0.0893338503
22,0.1055416646,0.0041751768,0.0353138249,0.0189307622,0.0409788015,0.0894840106
23,0.1055728961,0.0041862573,0.0353962585,0.018957892,0.0409695567,0.0895711727
24,0.1055822881,0.0041717067,0.0353641107,0.0189718163,0.0409667441,0.0896202535
25,0.1056372267,0.0041784474,0.0354220865,0.0190183494,0.040962799,0.0896144122
26,0.1058049413,0.0041811815,0.0354544425,0.0190503922,0.0410497094,0.089617662
27,0.106059528,0.0042103168,0.035531468,0.0191747176,0.0412410504,0.0896367559
28,0.1064597241,0.0042242803,0.0356113314,0.0193275325,0.0415068045,0.0896438335
29,0.1069864525,0.0042267995,0.0357331355,0.0194512424,0.0418001611,0.0897601156
30,0.1077863654,0.0042487656,0.0358129648,0.0196161671,0.0420003293,0.0896963584
31,0.1085484082,0.0042681109,0.0358918803,0.019717406,0.0421584498,0.0896840638
32,0.1093150491,0.0043179196,0.0360255334,0.0198382789,0.0423106829,0.0897064046
33,0.1101003756,0.0043764834,0.0361956974,0.0199438938,0.0424758817,0.08973184
34,0.1109304783,0.0044895634,0.0364918692,0.0200792819,0.0426327118,0.0897588366
35,0.1119036892,0.0045870148,0.0367329454,0.0201769806,0.0427435092,0.0897866933
36,0.1127101183,0.0046852403,0.0369757921,0.0202658838,0.0428501566,0.0898104847
37,0.1134766477,0.004769214,0.0372659151,0.0203552721,0.0429499778,0.0898478602
38,0.1142234429,0.0048740576,0.037547753,0.0204559792,0.0430616544,0.0898784294
39,0.1149253427,0.0050464185,0.0379842997,0.0206392532,0.0431967976,0.0899098305
40,0.1157314476,0.0052209714,0.0384507099,0.0208361449,0.0432860728,0.0899533862
41,0.1163248952,0.0053816876,0.0388626817,0.0209712091,0.0433517041,0.089988504
42,0.1168958232,0.0056024715,0.03946678,0.021095502,0.0434237172,0.0900372704
43,0.1174222143,0.0058990135,0.0401931222,0.0212093609,0.043560419,0.0900979873
44,0.1179797013,0.0063003926,0.0410618825,0.0213023427,0.0436652866,0.0901740749
45,0.1184366272,0.006673996,0.0418938752,0.0214499073,0.0437740557,0.0902438448
46,0.1189035343,0.0069606953,0.04260661,0.0215552307,0.0438723216,0.0903005128
47,0.1193646311,0.0071513812,0.0431143872,0.0216064578,0.0439719337,0.0903552269
48,0.1198013436,0.0072670424,0.0435479231,0.0216643062,0.0441072971,0.0904270792
49,0.1203150091,0.0073163544,0.04395635,0.0217039696,0.0442214528,0.0905015373
50,0.1207239414,0.0073173664,0.0441478008,0.0217239916,0.0443182346,0.0905541299
51,0.1211069779,0.0072936419,0.0443219176,0.0217127989,0.044402463,0.0906426247
52,0.1214691611,0.0072760897,0.0444496428,0.0217241566,0.0444905013,0.0907445152
53,0.1218364889,0.0072728063,0.0446309075,0.021725857,0.044606258,0.0908338198
54,0.1222510215,0.0072865981,0.0447422677,0.0217168822,0.0446971556,0.0909374028
55,0.1226048124,0.0073100578,0.0448319991,0.0217251184,0.044764419,0.0910086716
56,0.1229586638,0.0073398567,0.0449141645,0.0217802588,0.0448456863,0.0910943205
57,0.123315451,0.0073676202,0.0450161598,0.0218233801,0.0449232265,0.0911980517
58,0.1236713018,0.0074444688,0.0451576885,0.0218839784,0.0450011998,0.0913133415
59,0.1240972722,0.0075215398,0.0452713837,0.0219518315,0.0450577097,0.091471313
60,0.1244646414,0.0076241356,0.0454601176,0.0220189621,0.0451332757,0.0916025375
61,0.1248028356,0.0077449174,0.0456453849,0.0221078202,0.0452201224,0.0917432308
62,0.1251470124,0.007834621,0.0458047262,0.0222004313,0.0452606679,0.0918731864
63,0.1255201541,0.0079692135,0.0460990109,0.0224131889,0.0452111057,0.0920069732
64,0.1257842248,0.0080467095,0.0463029319,0.0225794743,0.0451238082,0.0921407914
65,0.125999802,0.0081093666,0.0464425983,0.0226872529,0.0450175637,0.0922653925
66,0.1262069088,0.0081566299,0.0466584179,0.0227553985,0.0449402359,0.0923744527
67,0.1264226564,0.0082225454,0.0468260782,0.0228192875,0.0448747786,0.0925570171
68,0.1266962235,0.0083343722,0.0470715066,0.0228515531,0.0448254922,0.0927324503
69,0.1269367704,0.008417521,0.0472081662,0.022868072,0.044766361,0.0929348914
70,0.1271103753,0.0085319322,0.0474208024,0.0229464659,0.0446952393,0.0931310933
71,0.1273371532,0.0086555072,0.0476581799,0.0230821311,0.0446160674,0.0933004841
72,0.1275936567,0.0087656272,0.0479289134,0.0232022982,0.0445160116,0.0934660326
73,0.12789487,0.0089492195,0.0482717201,0.0233437348,0.0444309145,0.0936486586
74,0.1281109426,0.0090241271,0.0484966759,0.0233138585,0.044341597,0.0937771362
75,0.1283337017,0.0091355465,0.0486576339,0.0232986383,0.0442588892,0.0938867751
76,0.1284145177,0.0092081344,0.0487388506,0.0232170178,0.044178121,0.0940088714
77,0.1283059805,0.0092784936,0.0488326726,0.0230391804,0.0440890904,0.0941131825
78,0.1281087707,0.0093796256,0.049000128,0.0229344963,0.0440177398,0.0942304759
79,0.1279591646,0.009476788,0.0490991513,0.0228623042,0.0439625114,0.0943135828
80,0.1278080007,0.0096079386,0.0492824342,0.0228152122,0.0439129952,0.0943890215
81,0.1276377555,0.0097404783,0.0493993852,0.022724528,0.0438708944,0.0944725543
82,0.1273801511,0.0098929339,0.0495467365,0.0226215136,0.0438177232,0.0945755118
83,0.127133083,0.0099909783,0.0496053735,0.0224924126,0.0437850378,0.0946925584
84,0.126855138,0.0100739779,0.0496432431,0.0223531555,0.0437563913,0.0948111381
85,0.1265782027,0.0101673506,0.0496940762,0.022241267,0.0437305285,0.094923485
86,0.1262789041,0.0102497118,0.0496685222,0.0221787113,0.0437032926,0.0949996513
87,0.1258954672,0.0102868116,0.0496818504,0.0220873671,0.0436733356,0.0950970567
88,0.1255699008,0.0103370675,0.0496611223,0.0220625211,0.0436439311,0.0951710168
