Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.1049231421,0.0056379897,0.0301619313,0.0181736876,0.0402849074,0.0794080741
2,0.1051458543,0.005644777,0.0301950686,0.0182201554,0.040381727,0.0796006652
3,0.1053838227,0.0056633508,0.0302165305,0.0182566476,0.0404660971,0.0798015193
4,0.1055672123,0.0056804488,0.0302275737,0.0183002271,0.040550722,0.0799549638
5,0.1057093367,0.0056768252,0.0302236374,0.0183317928,0.0406537922,0.0800906761
6,0.1058923828,0.0057002836,0.0302340577,0.0183712624,0.0407386103,0.0802497173
7,0.1060387801,0.0057103695,0.0302446651,0.0183923564,0.0407933282,0.0803780014
8,0.106148963,0.0057292639,0.0302736887,0.0184133714,0.0408406691,0.080468706
9,0.1062250303,0.0057345643,0.0302815885,0.0184345072,0.0408877597,0.0805625906
10,0.106327487,0.0057502467,0.030259356,0.0184476951,0.0409302334,0.0806469627
11,0.1064181716,0.0057685082,0.0302719824,0.0184686816,0.0409801409,0.0807383183
12,0.1064861872,0.0057941623,0.0302883161,0.0184862043,0.0410112934,0.0807933639
13,0.1065373595,0.0058005364,0.0302765023,0.0185048089,0.0410495924,0.0808566271
14,0.1066040891,0.0058126949,0.0302664851,0.0185096413,0.0410774046,0.0809223036
15,0.1064837214,0.0058196827,0.0302481825,0.0184796123,0.0410232695,0.08081834
16,0.1064167695,0.0058303491,0.0302356958,0.0184661997,0.0409954724,0.08077936
17,0.1062510857,0.00582662,0.0301848119,0.0184272637,0.0409379549,0.0806596946
18,0.1058667466,0.0058031373,0.0301165109,0.0183249492,0.0407486543,0.0803531834
19,0.1056769743,0.0058044478,0.0300942893,0.0182825304,0.040666515,0.0801875556
20,0.1056159594,0.0058398778,0.0301206668,0.0182822581,0.0406637041,0.0801334456
21,0.1055614839,0.0058540514,0.030139551,0.0182855411,0.0406634851,0.0800970662
22,0.1055735998,0.0058618081,0.0301525297,0.0182934859,0.0406849782,0.0801122074
23,0.1056054705,0.0058848414,0.0301591797,0.0183050606,0.0407024629,0.0801153619
24,0.1056148303,0.005896642,0.0301883835,0.0183205647,0.0407234121,0.0801224493
25,0.1056705049,0.0059181603,0.0302285168,0.0183520888,0.0407766545,0.0801626894
26,0.1058369383,0.0059340608,0.0302867409,0.0184129055,0.0409159957,0.0802693414
27,0.1060927185,0.0059675422,0.0303240011,0.0185031993,0.0411185785,0.080353897
28,0.1064929127,0.005988314,0.0303830209,0.0186096466,0.0413754804,0.0804362289
29,0.1070187556,0.006005826,0.0304507457,0.01871654,0.0416545682,0.0805132443
30,0.1078200472,0.0060331465,0.0305164447,0.0188221273,0.0419378201,0.0805735888
31,0.1085818569,0.0060495865,0.0305443631,0.0188863495,0.0421369114,0.0806025038
32,0.1093474996,0.0060689587,0.030597478,0.0189572818,0.0423077805,0.080602965
