Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0674207613,0.0049477577,0.0098950301,0.014100972,0.0324401562,0.0491755845
2,0.0674405754,0.004982246,0.0099184439,0.0141101949,0.0324793469,0.0491956415
3,0.0674691711,0.005013853,0.0099371775,0.0140801537,0.0325170054,0.0492087858
4,0.0674856007,0.0050450919,0.0099604574,0.0140386977,0.0325498377,0.049229216
5,0.0675084381,0.0050727503,0.0099782537,0.0140019302,0.0325764319,0.0492358438
6,0.0675269799,0.0051071481,0.0100073019,0.0140059906,0.0326026067,0.0492512015
7,0.0675369487,0.0051385716,0.0100284531,0.0140155979,0.032629158,0.0492584537
8,0.0675404606,0.0051671902,0.0100583005,0.0140527052,0.0326560703,0.0492625265
9,0.0675478811,0.0051943702,0.0100705923,0.0140772091,0.0326799804,0.0492719383
10,0.0675575202,0.0052258104,0.010105227,0.0140929003,0.0326921246,0.0492700257
11,0.0675651402,0.005251255,0.0101319043,0.0140997474,0.0327204669,0.0492688204
12,0.0675652639,0.0052849506,0.0101670939,0.0140963626,0.032742651,0.0492757195
13,0.0675643144,0.0053160852,0.0101890227,0.0140853186,0.0327690858,0.0492831909
14,0.067571385,0.005340739,0.0102209899,0.0140698362,0.0327847044,0.0492834703
15,0.0675702058,0.0053678343,0.0102510172,0.0140533308,0.0328025749,0.0492824854
16,0.0675711139,0.0053972371,0.0102840195,0.0140376858,0.0328255647,0.0492808047
17,0.0675702328,0.0054281142,0.0103208092,0.0140070563,0.0328489339,0.0492771068
18,0.0675711827,0.0054586098,0.0103531063,0.0139837838,0.0328683061,0.0492816663
19,0.0675727528,0.0054880469,0.0103857506,0.0139653539,0.032877904,0.0492771426
20,0.0675702767,0.0055208204,0.0104225666,0.0139553777,0.0329013582,0.0492742142
21,0.0675637923,0.005543565,0.010453408,0.0139488295,0.032923185,0.0492787845
22,0.0675606749,0.0055812197,0.0104888651,0.0139458268,0.0329465961,0.0492751948
23,0.0675571192,0.0056121477,0.0105294016,0.013932636,0.0329538035,0.049278136
24,0.0675526438,0.0056409674,0.0105656937,0.0139327157,0.0329723337,0.0492744006
25,0.0675874618,0.0056759173,0.0106088941,0.0139385582,0.0330240388,0.0492805139
26,0.0677185914,0.0057128932,0.0106519571,0.0139458607,0.0331065943,0.0492804976
27,0.067990831,0.0057512194,0.0107160244,0.0139724786,0.0332337605,0.0492820787
28,0.0683056481,0.0057869362,0.0107871574,0.0140127649,0.0333558658,0.0492779971
29,0.0686649718,0.0058232851,0.010863562,0.0140560953,0.0334954322,0.0492853465
30,0.0690596376,0.0058650109,0.0109514649,0.0140953371,0.0336155066,0.0492852549
31,0.0695324585,0.0059030006,0.01105903,0.0141442981,0.0337543951,0.049287963
32,0.0699202598,0.0059314455,0.0111397727,0.0141699269,0.0338332568,0.0492729889
33,0.0702907879,0.0059450553,0.011221349,0.0141932546,0.0338991933,0.0492540373
34,0.0706562419,0.0059781022,0.0112957781,0.0142146093,0.0339481082,0.0492532081
35,0.0709791064,0.0059958066,0.0113780825,0.0142267732,0.0339977222,0.0492324416
36,0.0712733103,0.0060302139,0.0114695752,0.0142413937,0.0340308705,0.0492165396
37,0.0714947282,0.0060638137,0.0115592404,0.0142524821,0.0340861638,0.0491972327
38,0.0717503726,0.0061043025,0.0116593572,0.0142736992,0.0341481586,0.0491862364
39,0.0720043855,0.0061504837,0.011778436,0.0142937479,0.0342084092,0.0491718492
40,0.0722553818,0.0061964793,0.0119032071,0.0143285877,0.0342907106,0.0491647907
41,0.0725405414,0.0062499502,0.0120580712,0.0143685422,0.0343748533,0.049148531
42,0.0727652383,0.006299059,0.0121923865,0.0143949517,0.0344537474,0.0491413937
43,0.0729726971,0.006349444,0.0123280277,0.0144211434,0.0345104281,0.0491283361
44,0.0731614921,0.0064066096,0.0124643054,0.0144515356,0.0345660035,0.0491249692
45,0.0733542307,0.0064676436,0.0125917354,0.0144724149,0.0346166622,0.0491109543
46,0.0735604974,0.0065542555,0.0127601661,0.0145092376,0.0346824134,0.0491147445
47,0.0737256103,0.0066306699,0.0129119693,0.0145368353,0.0347227204,0.0491100432
48,0.073880416,0.0067277691,0.0130832565,0.0145957034,0.0347983493,0.0491164656
49,0.0740315337,0.0068393344,0.0132666882,0.0146479651,0.0348877183,0.0491248298
50,0.0742021663,0.0069494922,0.0134571799,0.0146899533,0.0349572112,0.0491309319
51,0.0743926618,0.0070496732,0.0136753949,0.0147340183,0.0350253493,0.0491382247
52,0.0745323539,0.0071177837,0.0138514678,0.0147702897,0.0350917669,0.0491559731
53,0.0746385028,0.0071742572,0.0140076451,0.014791195,0.0351322358,0.0491828414
54,0.0747587036,0.0072315756,0.0141604571,0.0148160298,0.0351593611,0.0491987912
55,0.0749481084,0.0072983814,0.0143347412,0.0148490168,0.0352357562,0.0492223613
56,0.0751023566,0.0073643512,0.0144977454,0.0148966365,0.0353132724,0.0492545763
57,0.0752301092,0.0074299652,0.0146527518,0.0149202242,0.0353484347,0.0492830263
58,0.0753488614,0.0075064808,0.0148079727,0.0149389815,0.0353843301,0.0493069749
59,0.0754613614,0.0075787195,0.0149692715,0.0149756024,0.0354487994,0.0493409786
60,0.0755949698,0.0076764367,0.0151475086,0.0150054743,0.035508709,0.0493897961
61,0.0756764233,0.007741588,0.0152927084,0.0150115347,0.0355390532,0.0494239965
62,0.0757638432,0.0078081535,0.0154349612,0.0150238639,0.0355568082,0.049467588
63,0.0758369919,0.0078793641,0.0155807148,0.0150342628,0.0355939955,0.0495096032
64,0.0759094792,0.0079536605,0.0157245036,0.0150483718,0.0356372832,0.0495607839
65,0.075996464,0.0080430582,0.015884876,0.01505904,0.0356728569,0.049626113
66,0.0760546346,0.0081170031,0.0160211679,0.0150590028,0.0356734337,0.0496782306
67,0.0760544364,0.0081893719,0.0161472446,0.0150627851,0.0356467103,0.0497375886
68,0.0759883466,0.0082594568,0.016266037,0.0150526738,0.0356237682,0.0498030464
69,0.0758289569,0.0083148265,0.0163636477,0.0150268178,0.0355450664,0.0498189965
70,0.0756047733,0.0083833501,0.0164752339,0.0150040164,0.0354753266,0.0498567904
71,0.0754137745,0.0084420604,0.0165780699,0.0149818154,0.0354161301,0.0498816799
72,0.07522621,0.0084973374,0.016676954,0.0149772239,0.0353833361,0.0499267423
73,0.0750357872,0.0085489911,0.0167680551,0.0149628138,0.0353484624,0.0499702203
74,0.074829365,0.0086158634,0.0168862357,0.0149608823,0.0353211043,0.0500223174
75,0.074660417,0.008680391,0.0169852846,0.0149498163,0.0352887925,0.0500617412
76,0.0744907049,0.0087386118,0.0170866933,0.0149561511,0.0352771101,0.0501053092
77,0.0743317422,0.0087981304,0.0171720928,0.0149523751,0.0352581111,0.0501543062
78,0.0741869863,0.0088525731,0.017267759,0.01494614,0.0352364044,0.0502019777
79,0.0740208912,0.0089045109,0.0173683446,0.0149426724,0.0352185395,0.0502548993
80,0.073889238,0.0089430119,0.0174511606,0.0149500133,0.0352076123,0.0502992105
81,0.0737668888,0.0089731755,0.0175234502,0.0149425548,0.0351940525,0.0503591977
82,0.0736514773,0.0089997206,0.0175900268,0.0149354941,0.0351676247,0.0504011012
83,0.073546356,0.009021172,0.0176539418,0.0149382902,0.035160231,0.0504431589
84,0.0734221391,0.0090483757,0.0177329484,0.0149364903,0.0351471959,0.0505005629
85,0.073321426,0.0090660016,0.0177863593,0.0149246949,0.0351376565,0.050538168
86,0.0732315337,0.0090854326,0.0178440875,0.0149267767,0.0351260925,0.0505807733
87,0.0731487596,0.0091017025,0.0178989673,0.0149223234,0.0351132168,0.0506267531
88,0.0730623584,0.0091224321,0.0179429967,0.0149214342,0.0351106522,0.050678427
89,0.0729704922,0.0091393703,0.0180054311,0.0149113811,0.0351003886,0.0507219502
