TGS2600,TGS2602,TGS2603,TGS2610,TGS2611,TGS2620
0.032791078960632,0.0119115855973826,0.01711618521503452,0.005684882173210865,0.01477536518791504,0.041815423835595535
0.032724711749830174,0.011886996342590831,0.017064230532942,0.005682804284166374,0.014772366246637357,0.04173474663165983
0.032659759379157265,0.011859516136436064,0.017004081129541104,0.005680983099495364,0.014769710129272768,0.041655854967186025
0.03259223760241255,0.011834449918054,0.016947056264605204,0.005679832059406935,0.014768004690082619,0.04157490560364347
0.03250952205438108,0.011788285207667108,0.016843252121393825,0.005677449817178522,0.014764469866456553,0.04147469194942185
0.032424314507312604,0.011724449202315478,0.016699473003750367,0.005674226705274196,0.014759667627552578,0.04137066760514542
0.032337357071390724,0.01167976689158841,0.016590667141901664,0.005671999989655502,0.014756294913802178,0.04126576108082377
0.032252242990238864,0.011653626611202776,0.0165149407044534,0.005670666645192667,0.014754197334085537,0.04116408022094793
0.0321805901787185,0.011630413864545223,0.01644012914172219,0.005669623266344668,0.01475247831394204,0.04107874147097308
0.032126436450784605,0.011618668307057768,0.01638319521742735,0.005669282726054993,0.014751740490680766,0.041014970768970926
0.032056174825101626,0.011595610514503573,0.016307290483164743,0.0056674199075339455,0.014748405882441218,0.04092922170640104
0.03197207583360407,0.011559354534792513,0.016209179651434456,0.005663867114772143,0.014742191103931062,0.040823863723887834
0.03189675371439325,0.011527977280444234,0.016120555768083286,0.005660031131750847,0.01473530086788436,0.040727817944012
0.031824582212940475,0.011496261647525577,0.016033271477627113,0.005655355441323599,0.014726823739740682,0.0406334280044676
0.03176317118097026,0.01149535139096598,0.015994201103280647,0.005656175921711521,0.014726056549040531,0.04055956365665631
0.03171654813613467,0.011530464773351524,0.016012271320943742,0.0056632145542822926,0.014734042316327491,0.040512028694829214
0.031642699634432635,0.011504455115738185,0.015931375378294643,0.005659127395057851,0.014727928328422712,0.04042052944463827
0.03154147574260215,0.01141880228183697,0.015753320657657777,0.005644294081620357,0.014708525214077041,0.04028608578355808
0.031472516397805905,0.011397806517107242,0.01568354121080835,0.005640877996923396,0.014705142255816787,0.04020345798844981
0.03143026551897975,0.011428073770405712,0.01570079940967361,0.005646541122188653,0.01471489104248231,0.04016351459459338
0.031442240841333166,0.011578827465802962,0.015887505096801733,0.0056726842149823365,0.014744428246429731,0.04019342578979557
0.032392485489812606,0.017861675833605678,0.024810635703967063,0.00730185035119612,0.016506102787249868,0.04732369129457725
0.03786578517083184,0.04795206995711239,0.044684501178765615,0.009860624427166596,0.019370944556967824,0.061462077636906975
0.04173746904854128,0.07411001698016148,0.05353016197847951,0.010684286204296107,0.02039516360112916,0.06684134097892824
0.04448478149078272,0.09761926442587343,0.05870356895498083,0.01106444336048132,0.020894388951946136,0.06954769402881006
0.046421301833866765,0.11784819401245565,0.06188775091903637,0.011282139081066957,0.0212183474575472,0.07109822060854408
0.048013148817804455,0.13520712952631736,0.06409922888034253,0.011424251860488243,0.021431989281291784,0.07211923121670287
0.04939947617098262,0.1521642032567634,0.0663532226586189,0.011601863360742114,0.02170643542537117,0.07320231691282232
0.05038280732561977,0.16457968680388538,0.06761543784964973,0.011692273836045429,0.021855327544998943,0.07377176672126863
0.05116746041518496,0.17498136533631414,0.06872121929743824,0.011783525040392729,0.02199140073102289,0.07433806600619433
0.05185726510599992,0.1841520728098923,0.06961060147100846,0.011859996731291914,0.02211477311997577,0.07482438478921115
0.05253040052268145,0.1933493935680813,0.07051017385462896,0.011940957809537862,0.02224530760229888,0.07537955225498531
0.05304800850394081,0.20015034071475432,0.07123608011327866,0.012003432566219179,0.022340182649043347,0.0758205795235736
0.05347893162687114,0.20592695999176056,0.07192021859027699,0.012055710540583606,0.022411538028265645,0.07621542694794298
