NaN	NaN	287.43740	46.89880	142.65480	1033.72760	48.44440	121.70000
NaN	NaN	287.43740	46.89880	142.73430	1037.00620	48.42860	121.70000
NaN	NaN	287.15680	46.86860	142.65480	1033.72760	48.38120	121.76050
NaN	NaN	287.15680	46.86860	142.65480	1033.72760	48.36540	121.76050
NaN	NaN	286.87680	46.91390	142.65480	1033.72760	48.36540	121.76050
NaN	NaN	286.59730	46.91390	142.57530	1030.46910	48.38120	121.70000
NaN	NaN	286.31830	46.92900	142.49590	1030.46910	48.39700	121.70000
NaN	NaN	286.31830	46.94410	142.33730	1030.46910	48.42860	121.57890
NaN	NaN	286.03970	46.98950	142.41660	1030.46910	48.46020	121.63940
NaN	NaN	286.03970	46.97440	142.57530	1027.23080	48.49190	121.70000
NaN	NaN	286.31830	46.94410	142.57530	1027.23080	48.46020	121.82120
NaN	NaN	286.87680	46.97440	142.49590	1027.23080	48.46020	121.76050
NaN	NaN	286.59730	46.97440	142.49590	1027.23080	48.47610	121.70000
NaN	NaN	286.31830	46.97440	142.57530	1027.23080	48.49190	121.70000
NaN	NaN	286.59730	46.94410	142.65480	1030.46910	48.50770	121.82120
NaN	NaN	286.31830	46.94410	142.65480	1030.46910	48.50770	121.82120
NaN	NaN	286.59730	46.95930	142.65480	1030.46910	48.52360	121.88190
NaN	NaN	286.31830	46.97440	142.73430	1030.46910	48.53950	121.88190
NaN	NaN	286.31830	46.97440	142.73430	1030.46910	48.57120	121.88190
NaN	NaN	286.31830	46.95930	142.65480	1030.46910	48.53950	121.88190
NaN	NaN	286.31830	46.95930	142.57530	1030.46910	48.55530	121.88190
NaN	NaN	286.31830	46.95930	142.57530	1027.23080	48.57120	121.88190
NaN	NaN	286.31830	46.97440	142.57530	1027.23080	48.57120	121.94260
NaN	NaN	286.31830	46.97440	142.65480	1027.23080	48.55530	122.00340
NaN	NaN	286.03970	46.98950	142.49590	1030.46910	48.55530	122.06420
NaN	NaN	285.76170	47.00470	142.49590	1030.46910	48.55530	122.06420
NaN	NaN	285.76170	47.01980	142.49590	1033.72760	48.58710	122.12510
NaN	NaN	285.76170	47.01980	142.57530	1037.00620	48.58710	122.12510
NaN	NaN	285.76170	47.03500	142.57530	1040.30530	48.60300	122.18600
NaN	NaN	285.76170	47.05010	142.49590	1043.62500	48.63480	122.18600
NaN	NaN	285.76170	47.06530	142.49590	1043.62500	48.65070	122.18600
NaN	NaN	285.76170	47.05010	142.57530	1040.30530	48.66670	122.18600
NaN	NaN	286.03970	47.06530	142.65480	1037.00620	48.68260	122.24700
NaN	NaN	286.31830	47.08050	142.65480	1040.30530	48.71450	122.18600
NaN	NaN	286.31830	47.09570	142.65480	1040.30530	48.73040	122.18600
NaN	NaN	286.59730	47.06530	142.65480	1040.30530	48.76240	122.18600
NaN	NaN	286.87680	47.06530	142.81390	1040.30530	48.74640	122.24700
NaN	NaN	286.87680	47.08050	142.73430	1040.30530	48.74640	122.18600
NaN	NaN	286.59730	47.09570	142.81390	1037.00620	48.74640	122.18600
NaN	NaN	286.59730	47.08050	142.89360	1033.72760	48.76240	122.12510
NaN	NaN	286.59730	47.06530	142.97340	1037.00620	48.73040	122.12510
NaN	NaN	286.59730	47.06530	142.97340	1033.72760	48.73040	122.18600
NaN	NaN	286.03970	47.06530	143.05320	1033.72760	48.74640	122.12510
NaN	NaN	286.03970	47.11090	143.05320	1030.46910	48.79440	122.06420
NaN	NaN	286.03970	47.09570	143.13320	1027.23080	48.79440	122.12510
NaN	NaN	285.76170	47.08050	143.05320	1027.23080	48.74640	122.18600
NaN	NaN	285.76170	47.12610	142.97340	1027.23080	48.74640	122.12510
NaN	NaN	285.48420	47.17170	142.89360	1024.01230	48.77840	122.00340
NaN	NaN	285.48420	47.14130	142.97340	1024.01230	48.79440	122.00340
NaN	NaN	285.76170	47.11090	143.05320	1024.01230	48.74640	122.12510
NaN	NaN	286.03970	47.14130	143.05320	1024.01230	48.76240	122.06420
NaN	NaN	285.76170	47.20220	143.05320	1024.01230	48.79440	122.00340
NaN	NaN	285.48420	47.20220	143.21320	1024.01230	48.81030	122.06420
NaN	NaN	285.76170	47.15650	143.29330	1027.23080	48.77840	122.12510
NaN	NaN	286.03970	47.20220	143.37340	1027.23080	48.76240	122.12510
NaN	NaN	285.76170	47.18690	143.29330	1024.01230	48.79440	122.12510
NaN	NaN	286.03970	47.20220	143.29330	1024.01230	48.81030	122.12510
NaN	NaN	286.03970	47.18690	143.29330	1020.81350	48.81030	122.18600
NaN	NaN	286.31830	47.20220	143.37340	1017.63410	48.79440	122.18600
NaN	NaN	286.59730	47.20220	143.29330	1017.63410	48.79440	122.18600
NaN	NaN	286.31830	47.20220	143.29330	1017.63410	48.79440	122.12510
NaN	NaN	286.31830	47.21740	143.37340	1014.47420	48.81030	122.12510
NaN	NaN	286.59730	47.20220	143.37340	1014.47420	48.77840	122.12510
NaN	NaN	286.31830	47.20220	143.21320	1017.63410	48.76240	122.12510
NaN	NaN	286.31830	47.20220	143.21320	1014.47420	48.74640	122.12510
NaN	NaN	286.31830	47.21740	143.21320	1011.33330	48.76240	122.18600
NaN	NaN	286.31830	47.20220	143.21320	1011.33330	48.73040	122.18600
NaN	NaN	286.03970	47.23260	143.13320	1014.47420	48.73040	122.24700
NaN	NaN	286.31830	47.23260	143.21320	1011.33330	48.74640	122.18600
NaN	NaN	286.31830	47.23260	143.21320	1014.47420	48.79440	122.18600
NaN	NaN	286.59730	47.20220	143.29330	1014.47420	48.76240	122.30810
