Dataset,Fold,SeedsPerLabel,SeedFoldSelection,ScaleFactor,Model,Method,GenParamSetIndex,GenParams,Accuracy,F1_Score,Hyperparameters,ExecutionTime_Sec
Plant_oil,1,20,1,2,LinearSVC,Jittering,4,{'sigma': 0.1},0.7271428571428571,0.7138968181927524,"{'C': np.float64(6.1584821106602545), 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'loss': 'squared_hinge', 'max_iter': 100, 'multi_class': 'ovr', 'penalty': 'l2', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}",0.808180570602417
Plant_oil,1,20,1,2,LogisticRegression,Jittering,4,{'sigma': 0.1},0.8126315789473684,0.8127002772803475,"{'C': np.float64(1000.0), 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",6.2602996826171875
Plant_oil,1,20,1,2,RNN,Jittering,4,{'sigma': 0.1},0.7293233082706767,0.7181923855298469,"{'hidden_size': 128, 'epochs': 50, 'batch_size': 64, 'lr': 0.001}",1515.070098400116
Plant_oil,1,20,1,2,KNN,Jittering,5,{'sigma': 0.15},0.9519548872180451,0.9516128962568284,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(5), 'p': 2, 'weights': 'distance'}",0.36754560470581055
Plant_oil,1,20,1,2,RandomForest,Jittering,5,{'sigma': 0.15},0.9429323308270676,0.9421589294252375,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",11.540590047836304
Plant_oil,1,20,1,2,LinearSVC,Jittering,5,{'sigma': 0.15},0.7050375939849624,0.6849602301431249,"{'C': np.float64(33.59818286283781), 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'loss': 'squared_hinge', 'max_iter': 100, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'tol': 0.001, 'verbose': 0}",3.960218667984009
Plant_oil,1,20,1,2,LogisticRegression,Jittering,5,{'sigma': 0.15},0.7842105263157895,0.7845153028605509,"{'C': np.float64(1000.0), 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",4.68794059753418
Plant_oil,1,20,1,2,RNN,Jittering,5,{'sigma': 0.15},0.8120300751879699,0.7996200665338681,"{'hidden_size': 128, 'epochs': 50, 'batch_size': 64, 'lr': 0.001}",1499.900689125061
Plant_oil,1,20,1,3,KNN,Jittering,1,{'sigma': 0.01},0.9512030075187969,0.9507743814046132,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': np.int64(5), 'p': 3, 'weights': 'distance'}",1.4323058128356934
Plant_oil,1,20,1,3,RandomForest,Jittering,1,{'sigma': 0.01},0.9490977443609022,0.9486681502962871,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 150, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",48.53551006317139
