Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0710704634,0.0050912224,0.008216292,0.0131047422,0.0321983742,0.0520957177
2,0.071178905,0.0051025385,0.0082537365,0.0131189542,0.0322180956,0.0521754438
3,0.0712595421,0.0051179792,0.0082914877,0.0131326711,0.0322352705,0.0522318002
4,0.0713298005,0.0051280786,0.008313838,0.0132359143,0.0322558599,0.0522876101
5,0.0713985834,0.0051375801,0.0083445475,0.0132931917,0.0322709145,0.0523475719
6,0.0714585024,0.0051453069,0.0083734951,0.0133130283,0.0322788688,0.0523947839
7,0.0715203611,0.0051600466,0.0084090286,0.0133239516,0.0322948852,0.052456921
8,0.0715692178,0.005163146,0.0084348118,0.0133332156,0.0323050761,0.0524938434
9,0.0716154783,0.0051701727,0.0084567458,0.0133305981,0.0323183972,0.052537139
10,0.071661573,0.0051794766,0.0084848343,0.0133350763,0.0323263032,0.0525763359
11,0.0717019545,0.0051909203,0.0085124128,0.0133477781,0.0323434525,0.0526146052
12,0.071742425,0.0051957763,0.0085390676,0.013349548,0.0323515326,0.0526569717
13,0.0717725314,0.0052026853,0.0085608323,0.0133532189,0.0323646636,0.0526962966
14,0.0718026222,0.0052096381,0.0085787377,0.0133580287,0.0323667851,0.0527224849
15,0.0718289283,0.005218933,0.0086076785,0.0133654523,0.0323807668,0.0527487646
16,0.0718539887,0.0052266332,0.0086297195,0.0133679755,0.0323828513,0.0527770545
17,0.0718713219,0.0052308367,0.008651466,0.0133712145,0.0323943607,0.0528014284
18,0.0718924822,0.005235962,0.0086666089,0.0133788485,0.0323971238,0.0528314456
19,0.0719159138,0.0052490227,0.0086874295,0.0133836365,0.0324006966,0.0528493036
20,0.0719238189,0.005248344,0.0087014565,0.0133792618,0.0324105894,0.0528652788
21,0.0719414056,0.0052587768,0.0087272648,0.0133869519,0.0324145496,0.0528908061
22,0.071956594,0.0052628723,0.0087428987,0.0133911805,0.0324192818,0.0529064115
23,0.0719669543,0.0052692383,0.0087590445,0.0133893616,0.032423221,0.0529192701
24,0.0719686542,0.0052709803,0.0087780958,0.0133918527,0.0324246271,0.0529317667
25,0.0719786624,0.0052770582,0.0087906079,0.0133930364,0.0324272386,0.0529467123
26,0.0719923813,0.0052867478,0.0088131535,0.0134033072,0.0324431123,0.0529646926
27,0.072051951,0.0053092827,0.0088372955,0.0134175269,0.0324809314,0.0529767491
28,0.072171734,0.00532441,0.008872854,0.0134313897,0.0325432641,0.0529926968
29,0.0723613073,0.0053397155,0.0089106198,0.013451054,0.0326216064,0.0530093847
30,0.0725970128,0.0053500274,0.0089515668,0.0134630704,0.0326997553,0.0530216349
31,0.0729592061,0.0053584613,0.0090090809,0.0134909929,0.0328087705,0.0530390067
32,0.0733274907,0.0053680783,0.0090692594,0.0135146311,0.032909794,0.0530481177
33,0.0737528725,0.0053911725,0.0091627987,0.0135599487,0.0330335009,0.0530612129
34,0.0742160756,0.0054296204,0.0092829252,0.0136168437,0.033160126,0.0530826999
35,0.0747280851,0.0054945746,0.0094472237,0.0136827021,0.0332996529,0.0530896892
36,0.0753595798,0.005581555,0.0096957434,0.0137630667,0.0334539023,0.0531041753
37,0.0758917807,0.0056808487,0.0099434041,0.0138441499,0.0335981467,0.0531296874
38,0.0764398837,0.005786745,0.0102212955,0.0139285374,0.0337418482,0.053154534
39,0.0770024608,0.005920605,0.0105319972,0.0140114477,0.0338877093,0.0531816667
40,0.0776122702,0.0060894459,0.0109314641,0.0140876221,0.0340240857,0.0532198673
41,0.0780760048,0.0062617249,0.0112975118,0.0141466823,0.0341207146,0.0532565247
42,0.0785300739,0.0064122364,0.0116891961,0.0142139198,0.0342241161,0.0532993717
43,0.078961309,0.0065730178,0.012098317,0.014260944,0.0343202693,0.0533407889
44,0.0793344038,0.0067315707,0.0125087799,0.0143038958,0.0343842568,0.0533846698
45,0.0797145538,0.006947558,0.0130036639,0.0143369673,0.0344558798,0.0534347002
46,0.0799525224,0.0071248738,0.0134195051,0.0143527419,0.0344952121,0.0534865625
47,0.0801750263,0.007280827,0.0138327611,0.0143781295,0.0345495869,0.0535357526
48,0.0804154397,0.0074218443,0.0142383137,0.0144145098,0.0346246147,0.053596026
49,0.0806586486,0.0075678496,0.0146384846,0.0144242696,0.034691469,0.0536513334
50,0.080933492,0.0077489421,0.0151228519,0.0144553885,0.0347718788,0.053724658
51,0.0811924715,0.0078840097,0.0155253105,0.0145000637,0.0348475061,0.0537900962
52,0.0814777567,0.0079930771,0.015937485,0.0145470164,0.034937861,0.0538500681
53,0.0817511048,0.0080806771,0.0163251062,0.0145796963,0.0350213093,0.0539206757
54,0.0820167185,0.0081569001,0.0166865433,0.0146214408,0.0350965312,0.053986888
55,0.0823387789,0.0082671337,0.0171093276,0.0146680119,0.035178821,0.0540722036
56,0.0825708021,0.0083632751,0.0174332723,0.0146929669,0.0352379071,0.0541499654
57,0.0828042307,0.008451921,0.0177513809,0.0147282433,0.0353030529,0.0542284503
58,0.0830122786,0.008536533,0.0180597236,0.0147687565,0.0353602305,0.0543080698
59,0.0832004669,0.0086208717,0.018358504,0.0147939165,0.0354089217,0.0543896775
60,0.0834229402,0.008705755,0.0186858496,0.0148296328,0.035480321,0.054490916
61,0.0835960193,0.0087699289,0.0189408766,0.0148461906,0.0355138026,0.0545791551
62,0.0837035048,0.0088258097,0.0191543409,0.0148481856,0.0355280089,0.0546578657
63,0.0836875071,0.0088669492,0.0193412293,0.0148391573,0.0355098348,0.0547485094
64,0.0835133231,0.0089321137,0.0195131683,0.0148106234,0.0354102015,0.0548545643
65,0.0832927056,0.0089853243,0.0196280662,0.0147806824,0.035312587,0.0549467214
66,0.0830510577,0.0090466277,0.0197203609,0.0147484641,0.0352174584,0.0550373835
67,0.082814484,0.0091041268,0.0197868691,0.01472377,0.0351386807,0.0551275335
68,0.0825626853,0.0091370216,0.0198316965,0.0146993369,0.0350589419,0.0552143206
69,0.0822721751,0.0091744572,0.0198575132,0.0146654392,0.0349785109,0.055314155
70,0.08204533,0.0092166129,0.0198752825,0.0146523751,0.0349198064,0.0554087226
71,0.0818223356,0.0092738893,0.0199005136,0.0146306859,0.0348576761,0.0554919371
72,0.0816028562,0.0093237725,0.0199275229,0.0146251741,0.0348060831,0.0555783626
73,0.0813992255,0.0093701456,0.0199420025,0.014601253,0.0347598001,0.0556659637
74,0.0811787757,0.0094082022,0.0199631859,0.0145911162,0.0347071885,0.0557641314
75,0.0810152649,0.0094227977,0.0199710331,0.0145671977,0.0346636099,0.0558396487
76,0.0808579172,0.0094313786,0.0199826656,0.014560645,0.0346278654,0.0559216317
77,0.0807130223,0.0094296132,0.0199839124,0.0145396177,0.0345921542,0.0559961625
78,0.0805729668,0.0094231747,0.0199764708,0.0145491606,0.0345583062,0.0560630883
79,0.0804208308,0.0094165356,0.019969062,0.0145328777,0.0345254019,0.0561427239
80,0.0803011464,0.0094077767,0.0199584088,0.0145180409,0.034493893,0.0562010062
81,0.0801894058,0.0094032114,0.019959942,0.0145164479,0.0344785549,0.0562690256
82,0.0800886572,0.0094003583,0.0199394169,0.0144983102,0.0344543161,0.0563302144
83,0.0799915913,0.0093965411,0.0199312749,0.0144940558,0.0344403443,0.0563878857
84,0.0798867719,0.0093901347,0.0199252843,0.014487267,0.0344123041,0.0564491824
85,0.0797984091,0.0093860483,0.0199141154,0.0144825104,0.0344026466,0.056503574
86,0.0797227856,0.0093847437,0.0198983153,0.0144721572,0.0343945391,0.0565619873
87,0.0796562215,0.0093859482,0.0198940164,0.0144610226,0.0343741209,0.0566119435
88,0.0795731494,0.00938569,0.0198834867,0.0144614721,0.0343661589,0.0566735281
89,0.0795112819,0.0093894648,0.019879267,0.0144568371,0.034357309,0.0567131314
90,0.079449027,0.0093806138,0.0198661444,0.0144539806,0.034347034,0.0567536136
91,0.0793989282,0.0093842306,0.0198618692,0.0144492892,0.0343328818,0.0567844321
92,0.079345339,0.0093928145,0.0198674557,0.0144490096,0.0343319358,0.0568271206
93,0.0792813755,0.0093893238,0.0198619703,0.0144392127,0.0343169139,0.0568632013
94,0.0792314369,0.0093892084,0.0198588187,0.0144415509,0.0343098622,0.0568978819
95,0.0791948214,0.0093951897,0.0198636749,0.01440734,0.0343032258,0.05692366
96,0.0791483491,0.0093928325,0.0198652555,0.0144224228,0.0342986788,0.0569462912
97,0.0791061116,0.0093927604,0.0198633028,0.0144029789,0.0342911206,0.0569721918
98,0.0790570399,0.0093947571,0.0198645371,0.0144056073,0.0342853004,0.057000102
99,0.0790256979,0.0094000257,0.0198646896,0.0144014817,0.0342761874,0.0570156784
100,0.0789934735,0.009400913,0.0198799085,0.0143999095,0.0342709355,0.0570320161
101,0.0789533472,0.0094006438,0.0198849199,0.0144026229,0.0342631743,0.0570459465
102,0.0789090229,0.0093963769,0.0198862239,0.0143890975,0.0342619967,0.0570616834
103,0.0788733085,0.0094023324,0.0198926978,0.0143951675,0.0342502637,0.057075385
104,0.0788334469,0.0094058307,0.0198918242,0.0143921017,0.0342471361,0.0570810184
105,0.0788031839,0.0094099851,0.0199026595,0.0143868953,0.0342451989,0.0570911064
106,0.0787716253,0.0094041358,0.019904952,0.0143862943,0.0342311927,0.0571008777
107,0.0787250086,0.0094000822,0.0199018947,0.0143826648,0.0342234844,0.0571035308
108,0.0786648443,0.0093844748,0.0198941713,0.0143706802,0.0342027861,0.057101615
109,0.0785744136,0.009357773,0.0198840033,0.0143565878,0.0341641851,0.0570753222
110,0.0784692635,0.0092767096,0.0198394797,0.0143398337,0.0341316057,0.0570238602
111,0.0783656061,0.0091068678,0.0197331956,0.0143085093,0.0340883179,0.0569311545
112,0.0782274674,0.0088065359,0.0194724695,0.0142145239,0.0339995409,0.056753162
113,0.0780822857,0.0085357571,0.0192036798,0.0141466778,0.0338743666,0.0565827359
114,0.0778354812,0.0082828026,0.0189060178,0.0140767224,0.0337679336,0.0564215142
115,0.0775838539,0.0080469605,0.0185945073,0.0140414357,0.0337071405,0.0562531969
116,0.0773652807,0.0078582098,0.0182899696,0.0139881561,0.0336512135,0.0560751286
117,0.0771391879,0.0076714119,0.0179282481,0.0139355578,0.0336100168,0.0558547537
118,0.0769627154,0.0075220611,0.0176216679,0.0138897203,0.0335671106,0.0556684654
119,0.0767983203,0.0073909186,0.0173282638,0.0138580893,0.033532217,0.0555000754
120,0.0766381903,0.0072599507,0.0170359708,0.0138321549,0.0334940227,0.0553394808
121,0.0764718646,0.0071560761,0.0167768718,0.0138155752,0.0334506997,0.0551949789
122,0.076261903,0.0070757417,0.0164884392,0.0137849224,0.0333937224,0.0550305585
123,0.0760935842,0.0070226154,0.0162837811,0.0137715292,0.0333585293,0.0549087356
124,0.0759106061,0.0069551313,0.0160937737,0.0137677218,0.0333165696,0.054794242
125,0.0757068897,0.0068879654,0.0159065387,0.0137642084,0.0332836857,0.0546663316
126,0.075491432,0.0068253395,0.0157257614,0.013745948,0.0332378209,0.0545365776
127,0.0752380214,0.0067697903,0.0155234604,0.013724644,0.0331861432,0.0544156472
128,0.0750302267,0.006735636,0.0153605243,0.0136910899,0.0331311563,0.0543133873
129,0.0748156904,0.0067048956,0.0152016767,0.0136739677,0.0330765418,0.0542085519
130,0.0745906677,0.0066575433,0.0150322625,0.0136428464,0.0330259244,0.0541088216
131,0.0743189257,0.0066089764,0.0148379839,0.0136103507,0.0329597569,0.0539923868
132,0.0740532367,0.0065592541,0.0146673116,0.0135737265,0.0328797889,0.0538905383
133,0.0737802751,0.0065160209,0.0144984286,0.0135331888,0.0328039028,0.0537862777
134,0.0734996052,0.0064835857,0.0143321491,0.0134931716,0.032728567,0.0536821271
135,0.0732267617,0.0064452145,0.0141612024,0.0134618792,0.0326665696,0.0535872002
136,0.0729134384,0.0063844359,0.0139585458,0.0134114135,0.0325805181,0.0534618313
137,0.0726814312,0.0063429419,0.0137802494,0.0133807426,0.0325267915,0.0533661924
138,0.0724609707,0.0062923775,0.0136068354,0.0133513928,0.0324669258,0.0532638759
139,0.0722389428,0.0062582931,0.0134411999,0.0133246096,0.0324189289,0.0531605451
140,0.0720191387,0.0062104973,0.0132774626,0.0132968894,0.0323583082,0.0530649382
141,0.0717755213,0.0061512145,0.013078444,0.0132692426,0.0322948785,0.0529537653
142,0.0716291424,0.006109606,0.0129095381,0.013252763,0.0322838957,0.0528623678
143,0.0714785709,0.0060538699,0.0127437697,0.0132321706,0.0322474983,0.0527708596
144,0.0713243853,0.0060026034,0.012585173,0.0132136368,0.0322027679,0.0526742146
145,0.0711731595,0.0059573779,0.0124322427,0.013188686,0.0321556565,0.052575868
146,0.0709732247,0.0059024206,0.0122494996,0.0131574265,0.0320966418,0.052462698
147,0.0708093,0.0058501627,0.0120910999,0.0131593731,0.0320474657,0.0523666608
148,0.0706564426,0.0058087058,0.0119380463,0.0131195325,0.03200947,0.0522711334
149,0.0705112091,0.0057720547,0.0117974022,0.0131007531,0.0319685903,0.0521784088
150,0.0703732636,0.0057460708,0.0116705165,0.013087952,0.0319313316,0.0520872597
