Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.1145958,0.00883173,0.03904483,0.01906626,0.04213073,0.0840165
2,0.11481931,0.00880476,0.0390408,0.01910792,0.04220328,0.08418013
3,0.1150573,0.00878483,0.03905882,0.01913489,0.04225511,0.08434215
4,0.11530798,0.00877406,0.03911145,0.01917635,0.04234296,0.08451292
5,0.11560263,0.00875686,0.0391356,0.01922153,0.04243252,0.08472475
6,0.11583539,0.00873874,0.03915894,0.01926632,0.04251907,0.08491344
7,0.11604783,0.00871822,0.03918008,0.01929087,0.04256817,0.08507656
8,0.11624547,0.00871117,0.03918753,0.01932237,0.04264284,0.08521543
9,0.11645881,0.00869587,0.03923241,0.01934551,0.04270161,0.08538027
10,0.11662204,0.00867977,0.03921983,0.01937278,0.04275434,0.08551512
11,0.11677882,0.00866055,0.03926401,0.01938626,0.0427948,0.08563719
12,0.11693702,0.00866388,0.03928836,0.01940518,0.04283254,0.08576086
13,0.1170775,0.00865421,0.03930768,0.01942602,0.04288396,0.0858787
14,0.11725985,0.00865099,0.03933706,0.01945449,0.04294031,0.08602019
15,0.11739208,0.00863791,0.03935468,0.01946567,0.04297181,0.08613541
16,0.11752592,0.00864113,0.03941455,0.01948177,0.04300723,0.08623645
17,0.11765251,0.00863921,0.03940409,0.01950743,0.04305141,0.08635077
18,0.11778001,0.00863851,0.03943106,0.01952474,0.04309439,0.08646529
19,0.11793841,0.00862905,0.03946024,0.01954205,0.04314138,0.08659088
20,0.11809912,0.00864073,0.0395174,0.01956871,0.04318868,0.08670842
21,0.11823447,0.00864596,0.03951015,0.01959196,0.0432412,0.086833
22,0.11834567,0.00863801,0.03953974,0.01960575,0.04327985,0.08694591
23,0.1185093,0.00864284,0.03959328,0.01963513,0.04332644,0.08707311
24,0.11874367,0.00865542,0.03965487,0.0196785,0.04342124,0.08726472
25,0.1188589,0.00865934,0.03967931,0.01969581,0.04344509,0.08736676
26,0.11897824,0.00864787,0.03968767,0.01971795,0.04349983,0.08748309
27,0.11909579,0.00864918,0.03972812,0.01973445,0.04353133,0.08758815
28,0.11927189,0.00866558,0.03977361,0.01976797,0.04360207,0.08772974
29,0.11945968,0.0086684,0.0398038,0.01979644,0.04367372,0.08789648
30,0.11961163,0.00867595,0.03982715,0.01982865,0.04374859,0.08802127
31,0.1198465,0.0086844,0.03984778,0.01986729,0.04387499,0.08814072
32,0.12023333,0.00870191,0.03988249,0.01991539,0.04406166,0.08823662
33,0.12082425,0.00870755,0.03995243,0.01997899,0.04432029,0.0883443
34,0.12140027,0.00871912,0.03999742,0.02003635,0.04452015,0.08840085
35,0.12201735,0.00871459,0.04001915,0.02008113,0.04471406,0.08845952
36,0.12270165,0.00872445,0.04009382,0.02012853,0.04489389,0.08851457
37,0.1234737,0.00873451,0.04017614,0.02018791,0.04508983,0.08855815
38,0.12449371,0.0087474,0.0402804,0.0202822,0.04536757,0.08862466
39,0.12548102,0.00876148,0.04044111,0.02037629,0.04561865,0.08867175
40,0.12652599,0.00878372,0.04056418,0.02047038,0.04586852,0.0887272
41,0.1275775,0.00880979,0.04076404,0.02055079,0.04607683,0.08876172
42,0.12855313,0.00884139,0.04091156,0.02062244,0.04625726,0.08876213
43,0.12952695,0.00887822,0.04112299,0.02069086,0.04641284,0.08874733
44,0.13022937,0.00894474,0.04132798,0.02076714,0.04655101,0.08874793
45,0.13094768,0.00903803,0.04149161,0.02084242,0.04673597,0.08876957
46,0.13162111,0.00911199,0.0417452,0.02090823,0.04687746,0.08879624
47,0.13220378,0.00916563,0.04187713,0.0209513,0.04698031,0.0888219
48,0.13277949,0.00920789,0.04205314,0.02096418,0.04702318,0.08884323
49,0.13314046,0.00925307,0.04219744,0.02097394,0.04706182,0.08888399
50,0.13343028,0.00931657,0.04232787,0.02097163,0.04707833,0.08892122
51,0.13367764,0.00939346,0.04243423,0.02098069,0.04711978,0.08895796
52,0.13401626,0.00949812,0.04264606,0.02101179,0.0472173,0.08901602
53,0.13431786,0.00959573,0.0428437,0.02104862,0.04731481,0.08906342
54,0.13469443,0.00971689,0.04308452,0.0211099,0.04743144,0.08912742
55,0.13514788,0.0098614,0.04338934,0.02118457,0.04756458,0.08918488
56,0.13567036,0.01003952,0.04375534,0.0213013,0.04775276,0.08925865
57,0.13638144,0.01027379,0.04424501,0.02143112,0.04797325,0.08934076
58,0.13693652,0.01046097,0.04469695,0.02153709,0.04813507,0.08941754
59,0.13745277,0.01067531,0.04515986,0.02163822,0.04829649,0.08950006
60,0.13798733,0.01090577,0.04558051,0.02174227,0.04847209,0.08957564
61,0.13841602,0.01109807,0.04605207,0.02181403,0.04859586,0.08965282
62,0.13878836,0.01131182,0.04657154,0.02186726,0.04868362,0.08974531
63,0.13899576,0.01149789,0.04694438,0.02190772,0.04875667,0.08982943
64,0.13918626,0.01167238,0.04728321,0.02194284,0.04881121,0.08992584
65,0.13931034,0.01182232,0.04761198,0.02194676,0.04883295,0.09001279
66,0.13937203,0.01194429,0.0479023,0.0219528,0.04884583,0.09012056
67,0.13946492,0.01207964,0.04817351,0.02195008,0.04885348,0.09024625
68,0.13955236,0.01218641,0.04840144,0.02195431,0.0488875,0.09035111
69,0.13970009,0.01231301,0.04861941,0.02197675,0.04892553,0.09045537
70,0.13990719,0.01245108,0.04885228,0.02202214,0.04900846,0.09056194
71,0.14014871,0.01258794,0.04909933,0.02205866,0.0490951,0.09066891
72,0.14045544,0.01277934,0.04941833,0.02208925,0.04916987,0.09080476
73,0.14067985,0.01294357,0.04970282,0.02210908,0.04917953,0.09091335
74,0.14088484,0.01312088,0.04997513,0.02213706,0.0492069,0.09102294
75,0.14108933,0.01329076,0.05027049,0.02217842,0.0492699,0.09114259
76,0.14133809,0.01349785,0.05060529,0.02220961,0.04931196,0.09130018
77,0.14145542,0.0136484,0.0508302,0.02221605,0.04926064,0.0914144
78,0.14156461,0.01380498,0.05103147,0.02221364,0.04917319,0.09155468
79,0.14163867,0.01395382,0.05126242,0.02221847,0.04908735,0.09167775
80,0.14169815,0.01408897,0.05148422,0.02222753,0.04902355,0.09181914
81,0.14199914,0.0142685,0.051736,0.02228428,0.0490316,0.09211862
82,0.14222134,0.01438976,0.05194652,0.02231437,0.04903724,0.09235582
83,0.14235437,0.01449301,0.05213471,0.0223356,0.04901016,0.09253886
84,0.14237974,0.01458479,0.05227821,0.02235855,0.04897746,0.09268921
85,0.14229963,0.01466831,0.05242231,0.02235241,0.04891225,0.09281782
86,0.14206848,0.0147785,0.05258393,0.02234959,0.0488249,0.0929425
87,0.14179285,0.01486867,0.05270398,0.02232292,0.04872568,0.09301465
88,0.14145633,0.01495874,0.05282122,0.02230219,0.04864417,0.09309436
89,0.14107725,0.01503351,0.05292145,0.02228086,0.04855541,0.09316741
90,0.14069192,0.01512116,0.0529452,0.02224503,0.04846142,0.09322749
91,0.14022056,0.01521917,0.05301866,0.02221565,0.04835958,0.09330317
92,0.13981904,0.01531146,0.05311386,0.02219915,0.04828541,0.09336848
93,0.13941862,0.01538622,0.05314002,0.02217802,0.04821678,0.09343529
94,0.13906389,0.0154776,0.05321731,0.02215115,0.04814845,0.09350514
95,0.13863983,0.01557702,0.05329902,0.02212941,0.04806976,0.09358313
96,0.13830593,0.01566307,0.05339573,0.02211663,0.04802316,0.0936422
97,0.13798531,0.01572767,0.05346849,0.02210012,0.04797315,0.09370328
98,0.1376961,0.0157961,0.05350804,0.02207899,0.04792243,0.09376417
99,0.13741785,0.01585477,0.05356671,0.02206229,0.04786588,0.09381308
100,0.13711343,0.01591253,0.05357153,0.02204266,0.047823,0.09388331
101,0.13682714,0.01592813,0.05357385,0.02203089,0.04778104,0.09393253
102,0.13655352,0.01590639,0.05358985,0.02200593,0.0477267,0.09398234
103,0.13627013,0.01588154,0.05357355,0.02198742,0.04767326,0.09403235
104,0.13594298,0.01583475,0.05354044,0.02196427,0.04760976,0.09408458
105,0.13549063,0.01575786,0.0534226,0.02191838,0.0474887,0.09413087
106,0.13498747,0.01565431,0.05329701,0.02183798,0.04731441,0.09415965
107,0.13444054,0.01544389,0.05307542,0.0217463,0.04713951,0.0941675
108,0.13391292,0.01513283,0.05276869,0.02166277,0.04699943,0.09416076
109,0.13341308,0.01480145,0.05240823,0.02156969,0.04685653,0.09411356
110,0.13281351,0.01440385,0.05197168,0.02147691,0.04669784,0.09404111
