Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0887272969,0.0036884752,0.0145251658,0.0156874625,0.0358108698,0.0658923692
2,0.0887781383,0.0036938889,0.0145253512,0.0157074029,0.0358639481,0.0659295178
3,0.0888277238,0.0037087664,0.0145049896,0.0157209442,0.0358952583,0.0659476298
4,0.0888731435,0.0037238035,0.0145079876,0.0157480798,0.0359359555,0.0659657602
5,0.0889093795,0.0037397198,0.0144958936,0.0157626719,0.0359767841,0.0659912348
6,0.0889357381,0.0037568191,0.0144894036,0.0157831747,0.0360155559,0.0660027522
7,0.0889561966,0.0037686836,0.014483326,0.0157894201,0.0360378958,0.066023104
8,0.0889798722,0.003781428,0.014487712,0.0158028057,0.0360664498,0.0660298892
9,0.0889956094,0.003789513,0.0144891979,0.0158140633,0.0360987984,0.0660334417
10,0.0890012126,0.0038140488,0.0144836422,0.0158368469,0.0361318926,0.0660461957
11,0.0889988962,0.0038235841,0.0144839535,0.0158534564,0.036152074,0.066044011
12,0.0890030463,0.0038381547,0.0144880133,0.0158750837,0.0361681359,0.0660453328
13,0.0889942113,0.0038558969,0.0144952943,0.0158991698,0.0361939597,0.0660433865
14,0.0889895811,0.0038861099,0.0145015902,0.0159164576,0.0362207557,0.0660404491
15,0.0889740918,0.0038934658,0.0144934852,0.0159305324,0.0362368877,0.0660363711
16,0.0889629046,0.0039150449,0.0145042458,0.0159621613,0.0362510735,0.0660251818
17,0.088951676,0.0039318024,0.0144994899,0.0160285869,0.0362629299,0.066007948
18,0.0889365284,0.0039421111,0.0145092842,0.0160711763,0.0362880472,0.0660061651
19,0.0889144305,0.0039679037,0.0145200901,0.0161008801,0.036305147,0.0659891255
20,0.0889034078,0.0039824538,0.0145267286,0.0161149677,0.0363223163,0.0659771846
21,0.0888877188,0.0040011659,0.0145355042,0.016127833,0.036329155,0.0659594378
22,0.0888628135,0.0040012718,0.0145460622,0.0161346302,0.0363482736,0.0659499572
23,0.0888409815,0.0040288042,0.0145474581,0.0161413483,0.0363672048,0.06592854
24,0.0888266616,0.0040546758,0.0145636211,0.0161491986,0.0363921275,0.0659183763
25,0.0888643689,0.0040770813,0.0145787823,0.016156549,0.0365062489,0.065897234
26,0.0890167928,0.0041248417,0.0146177519,0.0161887514,0.0366808798,0.0658736624
27,0.0892575256,0.004145412,0.014640065,0.01621802,0.0368259044,0.0658681359
28,0.0895781313,0.0041589657,0.0146741003,0.0162357192,0.036928504,0.0658471674
29,0.0900584733,0.0041841211,0.0147115949,0.0162582863,0.0370349429,0.0658200241
30,0.0905481561,0.0041898851,0.0147507,0.0162930871,0.037133927,0.0658042037
31,0.0910893236,0.0042215814,0.0148103991,0.0163363055,0.0372588264,0.0657730676
32,0.0916682107,0.0042486423,0.0149145811,0.016394242,0.0374212529,0.0657579219
33,0.0924047791,0.0042839353,0.0150319172,0.0164645184,0.0376155326,0.0657314521
34,0.0930743554,0.0043197724,0.0151808616,0.0165423015,0.0377916765,0.0657134693
