Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.1002030197,0.0016673255,0.0149211428,0.0165575875,0.0365055575,0.077481971
2,0.1003008641,0.0016696481,0.0149091431,0.0165818941,0.036555543,0.0775569157
3,0.1004066913,0.001677566,0.0149220256,0.0166119557,0.0366149348,0.077647386
4,0.1004769907,0.0016854963,0.0149252752,0.0166252429,0.036641147,0.0776918287
5,0.1005062873,0.0016878433,0.0149228064,0.0166445771,0.0366659373,0.0777171025
6,0.1005366887,0.0016941069,0.0149195807,0.0166554671,0.0366960065,0.0777359735
7,0.100575394,0.0016987904,0.0149195729,0.016656918,0.0367082877,0.0777492451
8,0.1006148294,0.0017091889,0.0149255424,0.016679071,0.0367404226,0.0777552512
9,0.1006420634,0.0017130658,0.0149279643,0.0166877706,0.0367676895,0.0777522336
10,0.1006651156,0.0017182925,0.0149356033,0.0167044673,0.0367966695,0.0777432444
11,0.100696616,0.001728382,0.0149367741,0.0167081708,0.0368106151,0.0777254728
12,0.1007250592,0.0017377461,0.0149397386,0.0167237268,0.0368323634,0.0777226331
13,0.100755212,0.0017536817,0.014948857,0.0167325949,0.0368653618,0.077697055
14,0.100775584,0.0017604713,0.0149611949,0.016741848,0.0368943978,0.0777159601
15,0.1007871991,0.0017607547,0.0149679004,0.0167495317,0.0369052335,0.0777307731
16,0.1008049508,0.00177607,0.0149809068,0.0167519499,0.0369221871,0.0777028767
17,0.1008128171,0.00178714,0.0149789183,0.0167634925,0.0369467439,0.0776738956
18,0.1008247453,0.0017995392,0.0149965308,0.0167764,0.0369747027,0.077677248
19,0.1008260127,0.0018070299,0.0150152225,0.0167795644,0.0369882388,0.0776978345
20,0.1008387691,0.0018136205,0.0150303381,0.016779751,0.0369987523,0.0776879232
21,0.1008330633,0.0018233608,0.0150427157,0.0167903224,0.037014757,0.0776685092
22,0.1008420026,0.0018345883,0.0150485052,0.0168011095,0.0370376637,0.0776346403
23,0.1008309445,0.0018403653,0.0150569052,0.0168035889,0.0370567626,0.0775900912
24,0.1008391624,0.0018566534,0.0150769182,0.0168079007,0.037070469,0.0775906262
25,0.1008449683,0.0018615449,0.0151003655,0.0168116693,0.0370908951,0.077571932
26,0.1008685913,0.0018777379,0.0151030576,0.0168315296,0.037141411,0.0775639201
27,0.1009990439,0.0018964046,0.0151336104,0.0168479737,0.0372281668,0.0774857151
28,0.1011492787,0.00191012,0.0151523095,0.0168717688,0.0373134308,0.0774227416
29,0.1013379585,0.0019167692,0.0151748403,0.0168948955,0.0373948401,0.0774205214
30,0.1015564512,0.0019357129,0.0152258698,0.0169434939,0.0374923509,0.0774519243
31,0.1017441475,0.0019410777,0.0152492828,0.0169792196,0.0375908471,0.0774747074
32,0.1019879164,0.0019659177,0.0153156282,0.0170372011,0.0377002785,0.0775212093
33,0.1022250114,0.0019840416,0.0153799912,0.0170934227,0.0378222685,0.0775189847
34,0.1025072196,0.0020205993,0.0154884998,0.0171561035,0.0379490543,0.0775301216
35,0.1028343916,0.0020572528,0.0156122169,0.0172426445,0.038108597,0.0775966762
36,0.103213274,0.0021140739,0.0157838495,0.0173270282,0.038284572,0.0775969658
37,0.1037284397,0.0021990876,0.0160661558,0.0174464149,0.0384826688,0.0775719397
38,0.1041999221,0.0022863828,0.0163325056,0.0175363725,0.0386453162,0.0775704825
39,0.1046961741,0.0023855624,0.0166392769,0.0176263001,0.0388068162,0.0775790158
40,0.1052212484,0.0024805941,0.01692847,0.017706163,0.0389676304,0.0775713188
41,0.1057572231,0.0025703595,0.0172017655,0.0177843005,0.0391258136,0.077562767
42,0.1064160383,0.0026664658,0.0175492117,0.0178721052,0.039321275,0.077512303
43,0.1069254163,0.002729254,0.0178226745,0.017947044,0.0394874028,0.077412102
44,0.1074122174,0.0028044984,0.018107282,0.0180198506,0.0396539701,0.0772787989
45,0.1078829464,0.0028703152,0.0183953652,0.0181070333,0.0398139595,0.0772363949
46,0.108461458,0.0029528609,0.0187556672,0.0182103132,0.0400014076,0.0772041817
47,0.1089483945,0.0030358758,0.0190974703,0.0183013116,0.04014564,0.0772199109
48,0.109452039,0.0031380039,0.0194696605,0.0183952004,0.0402777808,0.0772421169
49,0.1099734183,0.0032582452,0.0198325476,0.0184803635,0.0403982429,0.0773105286
50,0.1104818175,0.0033923709,0.020221665,0.0185715539,0.0405120629,0.077383095
51,0.1110937807,0.0035527535,0.0206990725,0.0186666794,0.040662414,0.0774632161
52,0.1115519456,0.0036903075,0.021100097,0.0187366458,0.0407901179,0.0775396773
53,0.1119021974,0.0038348072,0.0214912793,0.0188152304,0.0408845465,0.0776038905
54,0.1121965531,0.0039869692,0.021924262,0.0188864584,0.0409477743,0.077672959
55,0.1124571228,0.0041543479,0.0223833804,0.0189499482,0.0409944364,0.0777370463
56,0.1127205989,0.0043835079,0.0229278977,0.01901064,0.0410194799,0.077770373
57,0.112903485,0.0045858573,0.0233773781,0.0190465921,0.0410347981,0.077715646
58,0.1130607127,0.0047939928,0.0238377227,0.0190794871,0.0410396236,0.0776388447
59,0.1131638974,0.0050054132,0.0242676726,0.0190967241,0.0410313833,0.0776235249
60,0.1132067087,0.0052384802,0.0247025342,0.0191228882,0.0410168674,0.0776524998
61,0.1131667261,0.0055303477,0.0252374611,0.0191403164,0.0409985542,0.0777532811
62,0.1130673384,0.0058247186,0.0256502988,0.0191539085,0.0409709462,0.0778662298
63,0.1129189386,0.006124731,0.0261013801,0.0191596959,0.0409367983,0.07803927
64,0.1127506074,0.0064562829,0.0264918365,0.0191512917,0.0408852739,0.078160451
65,0.1125362332,0.0068211554,0.0269649578,0.0191494471,0.0408329069,0.0782186146
66,0.1123668162,0.0070933689,0.0273262834,0.0191357582,0.0407836026,0.0782548054
67,0.1121915488,0.0073231778,0.0276373188,0.0191265935,0.0407512089,0.0782893371
68,0.1120222131,0.0075237116,0.027937648,0.0191220578,0.0407136843,0.0784272736
69,0.1118856531,0.0077119636,0.0282128391,0.0191085681,0.0406801186,0.0786127325
70,0.1117272043,0.0078968923,0.0285275843,0.0190949783,0.0406446794,0.0788832664
71,0.1116216266,0.0080293444,0.0287849252,0.0190868128,0.0406225418,0.0790873465
72,0.1115169794,0.008148624,0.0289986964,0.019087664,0.040610162,0.0792642538
73,0.1114336286,0.0082519145,0.029194597,0.0190770675,0.0405898295,0.0793725716
74,0.1113659798,0.0083473057,0.0293957289,0.0190719942,0.0405708269,0.0794125442
75,0.1113004299,0.0084513308,0.0296253883,0.0190736018,0.0405612588,0.0794717789
76,0.1112452016,0.0085173329,0.0298079453,0.0190733258,0.0405663304,0.079454341
77,0.1111894217,0.008573179,0.0299416869,0.0190709191,0.0405602652,0.079398411
78,0.1111437587,0.0086180482,0.0300914026,0.0190636482,0.0405448304,0.0794204879
79,0.1110947192,0.0086608572,0.0302166394,0.0190666918,0.0405405756,0.0794721615
80,0.1110360141,0.0086928012,0.0303449556,0.0190583244,0.0405325181,0.0795718031
81,0.110972186,0.0087077519,0.0304417633,0.0190554411,0.0405251948,0.079699192
82,0.1109276741,0.0087160478,0.0305395968,0.0190412133,0.0405127416,0.0797871554
83,0.1108700566,0.0087253177,0.0306486823,0.019036754,0.0404943701,0.0798839731
84,0.1107886481,0.0087223329,0.030741008,0.0190237512,0.0404732998,0.079984244
85,0.1107015476,0.0087149494,0.030769265,0.0190151923,0.0404587458,0.0800186502
86,0.1106223709,0.0087105581,0.0308182505,0.0190013163,0.0404429363,0.0800650916
87,0.1105446408,0.0086991089,0.0308805755,0.0189909473,0.0404232148,0.0801419717
88,0.110467784,0.0086998279,0.0309501219,0.018985867,0.0404217183,0.0802402243
89,0.1104633217,0.0086877772,0.0310134408,0.0189968142,0.0404313423,0.0802663867
90,0.1104397845,0.0086797244,0.0310361842,0.0190018054,0.0404464032,0.0803090846
91,0.1103931585,0.0086671301,0.0310680628,0.0189885123,0.0404364978,0.0804500778
92,0.1103379661,0.0086566802,0.0311050198,0.0189909535,0.0404325861,0.0806215545
93,0.1102696552,0.0086399299,0.0311071567,0.0189755927,0.0404221834,0.0807679082
94,0.1101997443,0.0086257888,0.0311776003,0.0189741244,0.0404175593,0.0809386882
95,0.1101361758,0.0086103202,0.0312014374,0.0189641726,0.0403946155,0.0810701954
96,0.1100733483,0.0085992634,0.0312162498,0.0189538856,0.0403926197,0.0811438112
97,0.1099964901,0.0085823669,0.0311936879,0.0189430507,0.0403693775,0.0811907178
98,0.1099405005,0.0085745992,0.0312278322,0.0189316733,0.0403606469,0.0812507221
99,0.109865866,0.0085520358,0.0312208806,0.0189238508,0.0403458427,0.0812986698
100,0.1097936956,0.008544394,0.0312349741,0.0189208069,0.0403302588,0.081193156
101,0.1097049732,0.0085257761,0.0312413259,0.0189068998,0.0403130147,0.0812022828
102,0.1096230178,0.0085083324,0.0312178719,0.0188862892,0.0402898627,0.081352747
103,0.1095197972,0.0084892176,0.0312461964,0.0188669235,0.0402576217,0.0815054908
104,0.1094533613,0.0084767515,0.031247509,0.0188598164,0.0402448963,0.0815845087
105,0.1093796311,0.0084617307,0.0312652878,0.0188625577,0.040239095,0.0815772939
