Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0883103337,0.0037682111,0.014701523,0.01576656,0.036237385,0.0659971126
2,0.0883004076,0.0037793298,0.0147004049,0.0157536412,0.0362378486,0.0659822755
3,0.0882857013,0.0037933333,0.0146906034,0.0157468947,0.0362582798,0.0659732613
4,0.0882852924,0.0037955491,0.0146993926,0.0157593073,0.0362666329,0.0659615378
5,0.0882625047,0.0038125046,0.0146924995,0.0157897351,0.0362786549,0.0659412536
6,0.0882203821,0.0038099338,0.0146917908,0.0158047754,0.0362811536,0.0659133881
7,0.0881817867,0.0038153919,0.0146901122,0.0158258462,0.0362835183,0.0658771776
8,0.0881694054,0.0038414072,0.014682511,0.0158581168,0.0362846358,0.0658466749
9,0.0881688696,0.0038477434,0.0146954463,0.0159203719,0.036304042,0.0658458666
10,0.088187469,0.0038717812,0.014707113,0.0159488922,0.0363427874,0.0658597754
11,0.088193168,0.0038762843,0.0147068734,0.0159594852,0.036362593,0.0658599449
12,0.088206974,0.0038906503,0.0147357563,0.015968636,0.0363917076,0.0658680048
13,0.088209274,0.003913932,0.0147323514,0.0160989342,0.0364102943,0.0658656612
14,0.0881977617,0.0039263316,0.0147418755,0.0162447337,0.0364339013,0.0658623722
15,0.0881995279,0.0039341849,0.01475178,0.0163308062,0.0364487771,0.0658580874
16,0.0881960319,0.003961648,0.0147636773,0.0163900339,0.0364622142,0.0658602667
17,0.0881618866,0.0039699816,0.0147737845,0.01644453,0.0364674119,0.0658170772
18,0.088122131,0.0039879791,0.0147861509,0.0165479233,0.0364682936,0.0657939525
19,0.0880927003,0.0039936329,0.0147823663,0.0165984056,0.0364777365,0.065769738
20,0.0880639594,0.0040153433,0.0148007771,0.0166241497,0.0364757056,0.0657429747
21,0.0880361066,0.0040288988,0.0148255819,0.0166433656,0.0364868039,0.0657202878
22,0.0880237235,0.0040374645,0.0148273635,0.0166544188,0.0365081376,0.0657156026
23,0.088022729,0.0040603508,0.0148436465,0.016640595,0.0365262705,0.0657182298
24,0.088028729,0.0040832264,0.0148637973,0.0166392519,0.0365407861,0.0657130956
25,0.0880115573,0.0040993151,0.0148783908,0.0166355381,0.036560488,0.0657036927
26,0.0880074117,0.0041218035,0.0148948448,0.0166221863,0.036580047,0.0657006399
27,0.088010612,0.0041361377,0.0149145679,0.0166206762,0.0366167727,0.0656949912
28,0.0880804211,0.0041624477,0.0149435977,0.016623417,0.036685262,0.0656866863
29,0.0882485151,0.0041760258,0.0149728477,0.0166358324,0.0367827175,0.0656589563
30,0.0885323208,0.0041964529,0.0150053905,0.0166651996,0.0369230543,0.0656296683
31,0.0890436835,0.0042180134,0.015074102,0.0166998583,0.0370829665,0.0655890293
32,0.0895915269,0.0042409082,0.0151478223,0.0167394614,0.0372448962,0.0655666031
33,0.0902959173,0.0042590388,0.015236285,0.0168035181,0.0374253322,0.0655317499
34,0.0911291414,0.0042785882,0.0153299389,0.0168656801,0.037616433,0.065501701
35,0.09204883,0.0043038441,0.0154333732,0.0169277403,0.0377898443,0.0654556312
36,0.0932160708,0.0043370546,0.0155903662,0.0170065842,0.0379810977,0.0654084305
37,0.0942835854,0.0043700995,0.0157320581,0.017091242,0.0381588591,0.0653597593
38,0.0954344122,0.0044279422,0.0159185987,0.0172059684,0.0383585016,0.0653215325
39,0.0965294871,0.0044748634,0.0161283575,0.0172988099,0.0385326485,0.0653036759
40,0.0975648613,0.0045399572,0.0163562167,0.0173847982,0.0386818951,0.0652787713
41,0.0987748168,0.0046262364,0.0166394536,0.0174898399,0.0388713507,0.0652725759
42,0.0997034404,0.0047209983,0.0169091729,0.0175745383,0.0390126245,0.0652726125
43,0.1005475898,0.004819991,0.0171673753,0.0176572289,0.0391535375,0.0652792452
44,0.1013409733,0.0049486043,0.0174692025,0.0177490466,0.039291393,0.0652923419
45,0.1022595445,0.0051529883,0.0178624305,0.0178907391,0.0395018498,0.065315307
46,0.1029467122,0.0053123762,0.0182177823,0.0179890157,0.0396506431,0.065333677
47,0.1035150185,0.0054556048,0.0185463007,0.0180689807,0.0397801008,0.0653747215
48,0.1040643866,0.0056050472,0.0189075396,0.0181497456,0.0398941587,0.0654136562
49,0.1045399194,0.0057718114,0.019288584,0.0182325848,0.0400107848,0.0654477835
50,0.1050241238,0.0059726268,0.0197426848,0.0183077682,0.0401284069,0.0655068556
51,0.1053964161,0.0061465598,0.020133723,0.0183843374,0.0402286856,0.0655582458
52,0.1057730757,0.0063448375,0.0205231822,0.0184462383,0.0403260541,0.0656182381
53,0.1061196293,0.0065431204,0.0209437804,0.0185426637,0.0404132942,0.0656748695
54,0.106429567,0.0068188607,0.0213854262,0.0186949177,0.0405203048,0.0657488081
55,0.1067893319,0.0071361842,0.0219270196,0.0188580688,0.0406279602,0.0658465883
56,0.1071320791,0.0073852822,0.0223806633,0.0189863647,0.0407404981,0.0659397126
57,0.1075176329,0.0076685689,0.0228508702,0.0190890274,0.040848728,0.0660313046
58,0.1078356924,0.00791092,0.0233077543,0.0191421658,0.0409388095,0.0661363166
59,0.1081752847,0.0081439011,0.023770628,0.0191967194,0.0410237251,0.0662481185
60,0.1085952936,0.008446183,0.0243296067,0.0193121208,0.0411348846,0.0663782697
61,0.1089756307,0.008729065,0.0248073119,0.0194748711,0.0412283553,0.0664973301
62,0.1093065219,0.0090456269,0.0252805584,0.0196865461,0.0413095767,0.0666175593
63,0.1095633989,0.0093245468,0.0257519292,0.019882728,0.0413704584,0.0667382611
64,0.1098140278,0.0096044279,0.0262000088,0.0200489757,0.0414377249,0.0668719193
65,0.1100457427,0.0099405023,0.0267543193,0.0201811058,0.0414743862,0.0670312904
66,0.110273114,0.0101924503,0.0272038543,0.0202491939,0.0415321818,0.0671814902
67,0.1104871009,0.0104972153,0.027652555,0.0202820159,0.0416013444,0.0673254227
68,0.1105115728,0.0107893255,0.0280816698,0.0202576477,0.0416026763,0.0674787259
69,0.1102073705,0.011151192,0.0285822432,0.020229015,0.0414791123,0.0676432155
70,0.1097811939,0.0114212063,0.028962964,0.0201721784,0.0413089251,0.0677783202
71,0.1092808695,0.0116606315,0.0293141255,0.0201091378,0.0411363601,0.0679043721
72,0.1087751668,0.0118897415,0.0296190705,0.0200511449,0.0409910308,0.0680198009
73,0.1082955603,0.0120945535,0.0298956159,0.0200029128,0.0408545309,0.0681303273
74,0.1077525492,0.0123467635,0.0302330796,0.0199957416,0.0407231159,0.0682499196
75,0.1073444524,0.0125428581,0.0305070101,0.0200295135,0.0406276615,0.0683447435
76,0.1069407515,0.0127361757,0.0307595075,0.0201005539,0.0405453567,0.0684433615
77,0.1065535956,0.0129242791,0.0309993261,0.0201583637,0.0404630934,0.068534739
78,0.1061608274,0.0130916544,0.0312292061,0.020197546,0.0403882049,0.0686282641
79,0.1056936304,0.0132622529,0.0314736871,0.0202448439,0.0403052997,0.0687322715
80,0.1053080123,0.0133820748,0.0316566549,0.020325012,0.0402473329,0.0688215837
81,0.1049396691,0.0134842196,0.0318436489,0.0203983712,0.0401891644,0.0689206476
82,0.1045893575,0.0135813786,0.0319928577,0.0204274566,0.0401376125,0.0690128483
83,0.1042555634,0.0136683132,0.0321627691,0.0204241055,0.0400884159,0.0691045242
84,0.1038571496,0.0137634634,0.0323484581,0.0203966235,0.0400438637,0.0692192823
85,0.1035420794,0.0138334292,0.0324685342,0.020366234,0.0400120871,0.0693137033
86,0.1032619775,0.0138981947,0.0326013463,0.0203310829,0.0399747607,0.0694115683
87,0.1029908692,0.0139571661,0.0327253227,0.0202805088,0.0399379944,0.069501374
88,0.1026888116,0.0140288522,0.0328600565,0.0202160315,0.0399043608,0.0696207969
89,0.1024395088,0.0140692993,0.0329501977,0.020184008,0.0398803503,0.0697045015
90,0.1021998347,0.0141065145,0.0330644517,0.0201589457,0.0398587552,0.0697903174
