Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.10054044,0.00182208,0.01543038,0.01641058,0.0365519,0.07745723
2,0.10050502,0.00182037,0.01541488,0.01641139,0.03656659,0.07753431
3,0.10044826,0.00181392,0.0154026,0.01640304,0.03658109,0.07762367
4,0.10041345,0.00182087,0.01535903,0.01639811,0.036583,0.07766745
5,0.10038587,0.00182429,0.01536034,0.01639771,0.03660282,0.07769533
6,0.10036393,0.00182932,0.01534706,0.01640374,0.03663502,0.07771566
7,0.10033878,0.00183174,0.01532099,0.01640173,0.03664337,0.07772723
8,0.10031553,0.00183888,0.01530902,0.01640425,0.03666562,0.07773346
9,0.10029329,0.00184743,0.01530599,0.01640425,0.03667991,0.07772833
10,0.10025857,0.00185267,0.0152896,0.0164124,0.03670023,0.0777231
11,0.10021258,0.0018583,0.01528225,0.01640404,0.03670527,0.07770418
12,0.10018662,0.00186978,0.01528225,0.01640535,0.03671674,0.07769855
13,0.10014284,0.00187863,0.01525478,0.01640415,0.03672801,0.07767751
14,0.10009404,0.0018894,0.01526353,0.01640394,0.03673606,0.07769271
15,0.10004,0.00189131,0.01525558,0.01640274,0.0367427,0.0777074
16,0.09999491,0.00190782,0.01523405,0.01639539,0.0367427,0.07768335
17,0.09993363,0.00191506,0.01523918,0.01638985,0.03674029,0.07765406
18,0.09988623,0.00192432,0.01523164,0.0163961,0.03675538,0.07765628
19,0.09983733,0.00193197,0.01522398,0.01638684,0.0367579,0.07767731
20,0.09980824,0.00194626,0.01523455,0.01639096,0.03676665,0.07766473
21,0.09977413,0.00195089,0.01524038,0.01639609,0.03678537,0.07764783
22,0.09974343,0.00196739,0.01523334,0.01640153,0.03679634,0.07761482
23,0.09971304,0.00197725,0.01523999,0.01640103,0.03681757,0.07756581
24,0.09968195,0.00199305,0.01523707,0.01639972,0.0368222,0.07756822
25,0.09964562,0.00200331,0.01524219,0.01640485,0.03683508,0.07755082
26,0.09963033,0.00201801,0.01525528,0.0164128,0.03687614,0.07754277
27,0.09966826,0.00203421,0.01526091,0.01643403,0.03695987,0.07746588
28,0.09974524,0.00204951,0.01527652,0.01645406,0.03704772,0.07740087
29,0.09986963,0.0020648,0.01529634,0.01647922,0.03714664,0.07739554
30,0.10005117,0.00207849,0.01531697,0.016508,0.03726458,0.07742734
31,0.10035729,0.00208704,0.01532421,0.01652531,0.03739138,0.07745481
32,0.10087052,0.00210445,0.01535934,0.01656083,0.0375701,0.0775001
33,0.10140749,0.00211512,0.0153858,0.01659414,0.03770746,0.07749567
