Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.09632496,0.00201951,0.01506722,0.01666858,0.03556103,0.07511182
2,0.09637598,0.00201166,0.01505987,0.01667643,0.03559273,0.07419345
3,0.09641603,0.00201428,0.01504085,0.01668409,0.03563077,0.07423542
4,0.09646032,0.00200995,0.01503451,0.0166869,0.03565623,0.07442441
5,0.09650459,0.00200924,0.01501942,0.01669395,0.03568269,0.07466139
6,0.09648245,0.00200854,0.0149852,0.01668187,0.03567646,0.07471846
7,0.096347,0.00199495,0.0149684,0.01664785,0.03563248,0.07419345
8,0.096283,0.00198912,0.01493388,0.01662551,0.03561326,0.07423542
9,0.09627112,0.00199375,0.01493217,0.01661847,0.03561698,0.07442441
10,0.09625311,0.00199656,0.01492301,0.01661445,0.03562433,0.07466139
11,0.09626307,0.00200623,0.0149202,0.01661656,0.03564607,0.07511182
12,0.09627907,0.00201307,0.01491345,0.01662652,0.03567525,0.07419345
13,0.09630594,0.00201468,0.01490288,0.01662753,0.03569709,0.07423542
14,0.09633371,0.00202243,0.01491738,0.01663669,0.03571681,0.07442441
15,0.09636129,0.00203823,0.01491496,0.01664705,0.035747,0.07466139
16,0.09638262,0.00204225,0.0149201,0.01665309,0.03577035,0.07471846
17,0.09639953,0.0020495,0.01491577,0.01665671,0.03580104,0.07419345
18,0.09641734,0.00204849,0.0149217,0.0166553,0.0358097,0.07423542
19,0.09643213,0.00206298,0.01492784,0.01666113,0.03583505,0.07442441
20,0.09644602,0.00207546,0.01493428,0.01666235,0.03585216,0.07466139
21,0.09645618,0.00207989,0.01494123,0.0166716,0.03587521,0.07471846
22,0.09645538,0.00208391,0.0149376,0.01666778,0.03588919,0.07492706
23,0.09646273,0.00209699,0.01493217,0.01666577,0.03590047,0.07525734
24,0.09646696,0.00210767,0.01494636,0.01667079,0.03591083,0.07532346
25,0.09648165,0.00212054,0.01496317,0.01667321,0.03593649,0.0752679
26,0.09650157,0.00212638,0.01497896,0.01668338,0.03597473,0.07533714
27,0.09656597,0.00213906,0.0149851,0.01669656,0.03603723,0.07527153
28,0.096697,0.00215194,0.01500996,0.01671487,0.036113,0.075235
29,0.09686525,0.00216251,0.01503753,0.0167501,0.0362081,0.07546796
