Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0846320158,0.0032087978,0.01380238,0.014215329,0.0343124141,0.0642334583
2,0.0847000396,0.0032086843,0.0137851541,0.0142590557,0.0343513278,0.0642730941
3,0.0847978271,0.0032136049,0.0137730909,0.0143142367,0.0344106335,0.0643361823
4,0.0848792903,0.0032124997,0.0137647705,0.0143605129,0.0344685619,0.0643785979
5,0.084962505,0.0032158361,0.0137475649,0.0144014858,0.0345264657,0.0644392416
6,0.0850514126,0.0032164925,0.0137377107,0.0144399255,0.0345883484,0.064487943
7,0.0851568221,0.0032346251,0.0137260575,0.0144832175,0.034649762,0.0645632335
8,0.0852583112,0.0032492705,0.0137280027,0.0145285064,0.0347085548,0.0646320395
9,0.0853325396,0.0032553579,0.0137254398,0.0145731859,0.034754629,0.0646782023
10,0.0853891519,0.0032650815,0.0137147362,0.0146113811,0.0348098987,0.0647183562
11,0.0854475485,0.0032870117,0.0137078183,0.0146557828,0.0348579495,0.0647520462
12,0.0854434369,0.0032861751,0.0136949463,0.0146676954,0.0348722877,0.0647570798
13,0.0854780021,0.0033009923,0.0136995795,0.0146990631,0.0348982104,0.064768043
14,0.0855101157,0.0033141431,0.0136959472,0.0147282018,0.0349324682,0.0647817725
15,0.0855429406,0.0033308466,0.0136877525,0.0147618715,0.0349657726,0.0648031042
16,0.0855750146,0.0033434149,0.0136981875,0.0147849378,0.035007375,0.0648209722
17,0.0855979098,0.003364905,0.0136976011,0.0148055008,0.0350506079,0.0648512081
18,0.0856210917,0.0033723755,0.0136964988,0.0148211199,0.0350780801,0.0648599024
19,0.085621179,0.0033917932,0.0136956802,0.0148297308,0.0350909154,0.0648526589
20,0.0856214793,0.0034061094,0.0136943205,0.0148446891,0.0351202431,0.0648556623
21,0.0856314873,0.0034258604,0.0137039263,0.0148668188,0.0351417482,0.0648632648
22,0.0856336958,0.0034401095,0.0137018922,0.0148839312,0.0351727822,0.064863481
23,0.0856407122,0.0034580622,0.0137217622,0.0148952236,0.035194612,0.0648697272
24,0.0856518273,0.0034753956,0.0137120631,0.0149110616,0.0352174037,0.0648729726
25,0.0856635173,0.0034907193,0.0137212375,0.0149286355,0.0352540625,0.0648758804
26,0.0857007633,0.003513224,0.0137476359,0.014947769,0.035299036,0.0648779113
27,0.0858571512,0.0035323238,0.0137754322,0.014985565,0.0354074729,0.0648924985
28,0.0861831468,0.0035590177,0.0138104829,0.0150319874,0.0355435098,0.0649001799
29,0.0866218136,0.003581075,0.0138497975,0.0150841102,0.0356969072,0.0648833979
30,0.0872777158,0.0036088597,0.0139176114,0.0151520821,0.0358966684,0.0648764643
31,0.0879010378,0.0036311275,0.0139913051,0.0152127384,0.0360626949,0.0648507922
32,0.0886119917,0.0036480292,0.0140843389,0.0152899095,0.036237512,0.0648335969
33,0.0894461868,0.0036718573,0.0141962527,0.0153717323,0.0364331322,0.0648152386
34,0.0905960067,0.0037030113,0.0143642517,0.0154956505,0.0366779913,0.064790827
35,0.0916018464,0.003732894,0.0145220974,0.0155833128,0.0368565101,0.0647703536
36,0.0926309129,0.0037565302,0.0147018807,0.0156823665,0.037017316,0.0647483877
37,0.093695963,0.0037936828,0.0148984447,0.0157975229,0.0371973893,0.064728829
38,0.0947312483,0.0038403347,0.0151009557,0.0159034536,0.0373596724,0.0647056609
39,0.0959252497,0.0039125482,0.0154127562,0.0160374131,0.0375427248,0.0646794244
40,0.0968804007,0.0039966892,0.0157010151,0.0161545934,0.0377057878,0.0646679279
41,0.0977772602,0.0041092502,0.0160500413,0.0162709047,0.0378566402,0.0646598649
42,0.0985758844,0.0042424535,0.0164313518,0.0163913482,0.0380012694,0.0646591423
43,0.0993747666,0.0043966656,0.0168421327,0.0165158402,0.038193991,0.0646670345
44,0.1002706523,0.0045998927,0.0173699971,0.0166477668,0.0383931699,0.0646733986
45,0.1009747721,0.0047801341,0.0178340363,0.0167538114,0.0385519954,0.0646933874
46,0.1016119922,0.0049622991,0.0183192277,0.0168480101,0.0386837858,0.0647011967
47,0.1022262918,0.0051592431,0.0188527792,0.0169622676,0.0388264747,0.0647180936
48,0.1028430799,0.0053698916,0.0193807045,0.0170704487,0.0389898953,0.0647549287
49,0.103483315,0.0056252148,0.0200186918,0.0171744365,0.0391263016,0.0647966234
50,0.1039368069,0.0058477833,0.0205495494,0.017258723,0.0392392572,0.0648355526
51,0.1044426571,0.006146955,0.0211064965,0.0173792561,0.039381097,0.0648956146
52,0.1049320248,0.0064213944,0.0216926461,0.0174728196,0.0395101155,0.0649559988
53,0.1053447529,0.0066618278,0.0222501501,0.0175519003,0.0396138007,0.0650403022
54,0.1057881187,0.006925064,0.0228887134,0.0176280184,0.0397292067,0.065147827
55,0.1060852579,0.0071307288,0.023406112,0.017685359,0.0397952726,0.0652608336
56,0.1062527926,0.007477704,0.0239412396,0.0177603159,0.0398575218,0.0653644674
57,0.1064977773,0.0080054245,0.0245309781,0.0179034744,0.0399989584,0.0654890494
58,0.1069379554,0.0085243652,0.0252509193,0.0180500137,0.0401775835,0.0656492606
59,0.1072448534,0.0088625389,0.0258235117,0.0181457318,0.0402776073,0.0657763255
60,0.1075298376,0.0092002587,0.026370088,0.018230294,0.0403770369,0.0659109252
61,0.1078140441,0.0094773941,0.0268985982,0.0182821171,0.0404418008,0.0660582637
62,0.1080789674,0.0096927066,0.0273665805,0.0183158245,0.0404927516,0.0661882451
63,0.1083056171,0.0099035835,0.0278833251,0.0183226035,0.0405386692,0.0663716247
64,0.1083916026,0.0100510024,0.0282401113,0.0182931374,0.0405074449,0.0665166056
65,0.108419591,0.0101924059,0.0285358497,0.0182803599,0.0404620939,0.0666624923
