Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.105922222,0.0086460538,0.0191998153,0.0192762326,0.0433729978,0.0716136042
2,0.1059037274,0.0086469618,0.0192137434,0.0192783018,0.0433704941,0.071603005
3,0.1058736056,0.0086473214,0.0192412663,0.0192787036,0.0433684719,0.0715911606
4,0.1058345595,0.0086478057,0.019238,0.0192712089,0.0433629922,0.0715838516
5,0.1058021805,0.0086492706,0.0192588244,0.0192733052,0.0433609517,0.0715699662
6,0.1057702231,0.0086545127,0.0192632847,0.0192758152,0.0433552285,0.0715634604
7,0.1057416249,0.0086578434,0.0192860445,0.019270944,0.043351501,0.0715452155
8,0.1057141673,0.0086626364,0.0193017772,0.0192729948,0.0433512581,0.0715375034
9,0.1056732492,0.0086628924,0.019314488,0.0192758166,0.0433447655,0.0715270834
10,0.1056386953,0.0086715737,0.0193266494,0.0192741284,0.0433389849,0.0715102418
11,0.1056116632,0.0086723919,0.0193427824,0.0192679333,0.0433365063,0.0714974416
12,0.1055822821,0.0086851626,0.0193511396,0.0192715599,0.0433279213,0.0714773081
13,0.1055516262,0.0086851408,0.0193542216,0.0192712919,0.0433238504,0.0714610405
14,0.1055117513,0.0086930095,0.0193692705,0.0192655031,0.043316937,0.0714260678
15,0.1054800571,0.0086999401,0.019377063,0.0192648728,0.0433195468,0.0714188759
16,0.1054441145,0.008705054,0.0193919515,0.0192610014,0.0433140759,0.0713854466
17,0.1054177296,0.0087064908,0.0194125019,0.0192590912,0.0433107598,0.0713648884
18,0.1053679641,0.0087117718,0.0194161961,0.0192616065,0.0433028981,0.071329073
19,0.1053432045,0.0087190659,0.019422494,0.01925754,0.0432978526,0.0713033241
20,0.1053188349,0.008724043,0.0194420527,0.0192570306,0.0432964188,0.0712889304
21,0.105298192,0.0087275414,0.0194520626,0.0192631053,0.0432887108,0.071253717
22,0.1052651079,0.0087351734,0.0194622485,0.0192606169,0.0432944163,0.0712262159
23,0.1052286305,0.0087413169,0.0194879052,0.0192556175,0.0432792488,0.0711913465
24,0.1051933625,0.0087486476,0.0194898392,0.019250117,0.0432755138,0.0711659289
25,0.1051595652,0.0087658561,0.0194885243,0.0192455939,0.0432584802,0.0711307849
26,0.1050350864,0.0088853662,0.019497008,0.0192186962,0.0432056465,0.0710437768
27,0.1049164313,0.009023702,0.0194977588,0.019197375,0.0431549866,0.0709664896
28,0.1049932026,0.0091028413,0.0195867144,0.0192249331,0.0432399287,0.0709194091
29,0.1054817576,0.0091583727,0.0197299908,0.0193134165,0.0434843504,0.0709222459
30,0.1062586661,0.0093584109,0.0199710183,0.0194725381,0.0438411386,0.070923631
31,0.1073491362,0.0095614082,0.0202715565,0.0196809303,0.0443260329,0.0709368176
32,0.1086599278,0.0096769832,0.0205627793,0.0198545094,0.0447731686,0.0709345943
33,0.1102740974,0.009795918,0.0208745019,0.0199839877,0.0452147583,0.0709321795
34,0.1115874157,0.0099596573,0.0211089387,0.0200506375,0.0455025165,0.0709227504
35,0.1128820868,0.0100594259,0.0213477012,0.0201064726,0.0457705282,0.0709311483
36,0.1140864845,0.0100910081,0.0215938822,0.0201607012,0.0460002998,0.0709256744
37,0.1151272406,0.0101022479,0.0219159743,0.0202751416,0.0462437892,0.0709323717
38,0.116401328,0.0101168714,0.0224296518,0.020475742,0.0466328247,0.0709514253
39,0.1175525449,0.0101564177,0.0228882884,0.0206297587,0.046924243,0.0709785498
40,0.1184705694,0.0101969184,0.0234759945,0.0207782563,0.0471110559,0.0709937889
41,0.1192131589,0.0102586988,0.0242530964,0.0209710693,0.0473130577,0.0710126594
42,0.1199749285,0.0103593354,0.0254178115,0.0212371882,0.0475900639,0.0710564909
43,0.1206754618,0.0105169176,0.0264584631,0.0214187334,0.0478138014,0.0711094867
44,0.1213030619,0.010931256,0.0274241206,0.021568145,0.0480002426,0.0711449949
45,0.121740218,0.0112972759,0.0283575912,0.0217295539,0.0481667485,0.071170938
46,0.1222779856,0.0116230518,0.0292523562,0.0218866588,0.0484208101,0.0712051478
47,0.1229910219,0.0119475421,0.0301560356,0.0220190916,0.0486873535,0.0712671621
48,0.1235063047,0.0122958523,0.0307360876,0.0220435141,0.0487750302,0.0713067955
49,0.123941643,0.0127242587,0.0311373713,0.0220095211,0.048773012,0.0713488478
50,0.1242623364,0.0130708383,0.0315650955,0.0220067533,0.0488151768,0.0714065871
51,0.1247686951,0.0133857131,0.0319914274,0.0220580651,0.0489461323,0.0714667668
52,0.1255259956,0.0137004112,0.0324366587,0.022128802,0.0491135265,0.071534316
53,0.1261245746,0.0139752236,0.0327227525,0.0221454774,0.0492012434,0.071581828
54,0.1265928429,0.0142588398,0.0329693914,0.0221459291,0.049233172,0.0716473233
55,0.127030892,0.0144776423,0.0332147156,0.0221458585,0.0492657411,0.0717196639
56,0.1275318607,0.0146972218,0.0335576499,0.0221803652,0.0493395086,0.0717898427
57,0.1282190305,0.0149117095,0.0339670543,0.0222703085,0.0494874092,0.0718845959
58,0.128737006,0.0151391953,0.0342897466,0.0223570673,0.0496029578,0.0719595357
59,0.1292154738,0.0153242762,0.0346520044,0.0224732628,0.0497691967,0.0720494591
60,0.1297809522,0.0155318473,0.035063874,0.0225731743,0.0499409279,0.0721315923
61,0.1305058925,0.0157532251,0.0355920762,0.0226967049,0.05014094,0.0722468536
62,0.1309422718,0.0160042247,0.0361323187,0.0228457238,0.0502974904,0.072342033
63,0.1312192242,0.0163432254,0.0367741724,0.0230300938,0.0504935964,0.0724594317
64,0.131544786,0.0166365992,0.0374528792,0.0231928627,0.0506977493,0.0725708212
65,0.1318001903,0.0169341611,0.0381461775,0.0233530831,0.0508911291,0.0726917708
66,0.1323258105,0.0172585116,0.0389960923,0.0235236819,0.0511426671,0.0728376192
67,0.1325218549,0.0175836882,0.0396944089,0.0236180288,0.0511763631,0.0729731685
68,0.1325179677,0.0179752443,0.0405622808,0.02369837,0.0511214218,0.0731219077
69,0.1325265534,0.0182910284,0.041421868,0.0237691389,0.0511347423,0.0732667282
