TGS2600,TGS2602,TGS2603,TGS2610,TGS2611,TGS2620
0.027395077483062826,0.0029847263764084826,0.0035397163157167705,0.005477679245263288,0.01533035161577584,0.03559217533178197
0.027320737958883932,0.002981939254566697,0.003519561120610564,0.005475093665556327,0.015326616745780938,0.035498873151656424
0.027255931742911056,0.0029789141819191074,0.0034966698202742613,0.0054726572884800095,0.01532370328630018,0.035418310398757966
0.027191731944489542,0.0029762352375546103,0.0034753836885458595,0.005470887021303117,0.015321964116282625,0.035343631916292216
0.02711584043187929,0.002971297558812876,0.003436492921170824,0.0054674291719732605,0.015317954556996544,0.03524149426457312
0.027043527014259203,0.002964501413691068,0.0033827162211785672,0.0054627296708014104,0.01531237562889762,0.03513042660947726
0.026963467036724274,0.002959561720499204,0.003342694950600293,0.005459691342663919,0.01530833382372295,0.035023401620761015
0.026879340552156124,0.0029563847377637505,0.0033157345995244907,0.005458230321407965,0.015305597901428466,0.03492264636579142
0.026810455629770056,0.002953433880863625,0.0032896619640582327,0.005457264370538206,0.015303097441609181,0.034837260740701384
0.02675842171404673,0.0029515588446039787,0.0032709936423376104,0.005457469700871127,0.01530149472981674,0.034773945812875115
0.02669235511607452,0.002949679339446026,0.0032455212143963994,0.0054562622030305185,0.015298809725085415,0.034690619321393674
0.026615584593242727,0.002947733092671191,0.003212049419977749,0.005453453876135142,0.015294905200137291,0.03458942862498676
0.026547778773784,0.002946960545648231,0.0031828101922263237,0.005450855890386828,0.015291268226493447,0.03449937697460262
0.02648426456751015,0.002947189673148851,0.0031546918429574593,0.005447853103801283,0.01528744820291921,0.03441316869512212
0.026425599982323602,0.002947257199802465,0.003141555661633244,0.00545024403047147,0.015290259795027468,0.03434882382789085
0.02637485204155706,0.002947290647589969,0.0031464326680487893,0.005458774495916597,0.015300558614943244,0.03431227725759272
0.02632510846525916,0.0029285380515435017,0.0031099449438643434,0.005462355665504572,0.015308978277282637,0.034246469804991
0.02627734867672104,0.002888807488236153,0.0030314575395114897,0.005461871069718729,0.015316935060346537,0.034153636406921206
0.02623752481137917,0.0029095440356510364,0.0030168296719867626,0.0054658155095864405,0.015327529511649968,0.03409802643236884
0.02620500869018884,0.002992622355335353,0.0030600653962200262,0.005472488553334664,0.01533929840728304,0.034071782293948014
0.026169312640769368,0.003052061333683101,0.003183762689486949,0.005493224327448049,0.01536351332048451,0.03408614561082923
0.026130714909129,0.0031028436794132905,0.0034165171361977987,0.005530645092293489,0.015401435508701787,0.03415593194062798
0.029258823991185495,0.019396390857021918,0.020564830545849816,0.008459401903475907,0.018192073629481543,0.04736702863919124
