TGS2600,TGS2602,TGS2603,TGS2610,TGS2611,TGS2620
0.0263372199652765,0.002973428607686653,0.0035392047321959525,0.0058524090120058185,0.016066521866447702,0.034743704704533765
0.02629156169640249,0.002968874408229481,0.003523024783216607,0.005850476165380082,0.016063618500313317,0.03468057945536817
0.026249639072722732,0.002963489306218156,0.0035033279261010553,0.005848976997424273,0.016060991377743774,0.03462766204826017
0.02620833636921659,0.002958273162492518,0.0034836828661272807,0.005848280953878428,0.01605905830622354,0.03458374756592425
0.026152872093493637,0.002948834498313885,0.0034484809770685826,0.0058466631947205906,0.01605516781892854,0.03450410510504444
0.02609198173311444,0.0029357470970041693,0.0033996343247693424,0.005844524627330846,0.016049810917813344,0.034400242775972124
0.02603209863893103,0.002926432036535355,0.0033627877668562928,0.005842612046658178,0.016046109147405486,0.034314277680207964
0.025974574129484163,0.002920793577014413,0.003337453747054031,0.005840763742931145,0.016043938706003902,0.03424449547223138
0.025923703341710427,0.0029155875491617364,0.003312301205085533,0.005838914616328592,0.01604210618891188,0.03417782591210191
0.02588290698482632,0.0029125351758808628,0.003293173124289362,0.0058371938312017785,0.016041317063335392,0.03412429905007796
0.025834956636452043,0.0029078815308323323,0.003271531020739064,0.00583588318027376,0.016039860148215946,0.03406176212751499
0.0257812978506874,0.0029013066267119703,0.0032466250038335307,0.005835059621084878,0.016037620934471617,0.03398990725682965
0.025734738854071317,0.0028960545739389163,0.003227425767055634,0.005834699350971404,0.016036012869936347,0.03392836887251385
0.0256927431877652,0.0028913018298261143,0.0032123007126264817,0.00583492886208989,0.016034668196981197,0.033873234696459524
0.02564949887537622,0.0028877473464039827,0.0031911360495762825,0.005835338033912498,0.0160330456277741,0.033812333782625395
0.02560662327417583,0.002885889391614132,0.0031644435225740013,0.005835953652575044,0.016031271239923414,0.03374767997500268
0.02556584105621946,0.002892808781129791,0.003127970510121805,0.005831442819970137,0.016024385511631,0.03367400638550958
0.02552650387164149,0.0029096768700300267,0.003078656749205532,0.0058211625732725895,0.01601178098260185,0.03358832266608938
