TGS2600,TGS2602,TGS2603,TGS2610,TGS2611,TGS2620
0.027415137758241483,0.00309833516306409,0.0034802274062552263,0.005527247722874253,0.01537762895722746,0.03568325910936185
0.027356010618677918,0.0030918274389659176,0.003461725806055486,0.005526474867624525,0.01537618130775427,0.03560205666567181
0.027304770332612343,0.003084650011539345,0.003438831631060658,0.0055252327147093105,0.015374379360363698,0.03553218661075445
0.02725764943227281,0.003078196494419005,0.003415632912487543,0.005523705300207308,0.015372527117988904,0.035468019509228704
0.027185091956567917,0.003066279633631158,0.0033742889851758715,0.005521123190027058,0.015369295347204888,0.035370514149233284
0.027098177142603444,0.0030498229073247732,0.0033169014433981963,0.00551751327061701,0.015364837117405791,0.035255047774882746
0.027019781479314355,0.0030383966603535787,0.0032747901584143408,0.005515083741929233,0.015361267109121363,0.035151265282729965
0.026950107822312615,0.003031839797463749,0.0032475570824559577,0.0055138696897524524,0.015358531111316343,0.035059769009019026
0.026886241803402218,0.0030261237252989398,0.0032212183924604483,0.005512796011300445,0.01535568541831246,0.0349777016607669
0.026834931024772496,0.0030234711118914625,0.003202996964385729,0.0055123932119949615,0.015353202681719129,0.03491414239261461
0.026772609332368733,0.003018195797744773,0.0031768207263096213,0.005511047218062115,0.015350947138578819,0.03483457665018358
0.02669989057191351,0.003009841779556884,0.003141210735358648,0.005508594249720951,0.015348906958064948,0.03473985550451508
0.026635111516858632,0.003003005198177212,0.003109876434595328,0.0055062491859792255,0.015347541855519644,0.03465617397970035
0.026574204230702742,0.0029964050039434967,0.003079205720269801,0.005503614942716588,0.015346876031161794,0.03457744194572012
0.026512705724296586,0.0029982405921501584,0.003066051165978319,0.005504762304267199,0.015345454673027044,0.034504987344638575
0.026453012556349555,0.0030098946373036503,0.003073868025308409,0.005510217338051183,0.01534327035151132,0.034442866482518736
0.0263892483424544,0.002993104673330777,0.003034870875477911,0.005507829665051826,0.015338765705168988,0.03435969779390882
0.026320735009392502,0.002946963805058499,0.002948618064821435,0.005497773209828127,0.015331368891058269,0.03425465722658653
0.02626175539019828,0.0029417131967665595,0.002920398918733409,0.005494549233068506,0.015328204701876257,0.0341740833603292
0.026211853443146256,0.002973387616511475,0.0029419283068506967,0.005496362723133885,0.015329242813919904,0.034113652582703866
0.0262119641178224,0.0031381301669364857,0.003147985026171091,0.005517608758163096,0.015349235267767984,0.03412061271817362
0.026341360035169983,0.003980122422926381,0.00456853377510078,0.005771532330022485,0.015427635038510868,0.03479259687508916
