Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.087169367,-0.0002265437,0.0110201044,0.0132413778,0.0294610817,0.06700226
2,0.0871764116,-0.0002228571,0.0110178312,0.0132394239,0.0294659671,0.0669884623
3,0.0871764064,-0.0002201233,0.0110201574,0.0132475027,0.0294689141,0.0669807328
4,0.0871780748,-0.000219031,0.0110120996,0.0132427016,0.0294733926,0.0669741842
5,0.0871830546,-0.0002232877,0.011013571,0.0132416565,0.0294756801,0.0669620148
6,0.0871874458,-0.0002230927,0.0110145807,0.013237118,0.0294741524,0.0669472561
7,0.0871846173,-0.0002193724,0.011013435,0.0132352102,0.0294731761,0.0669374135
8,0.087190243,-0.0002161153,0.0110223485,0.0132404028,0.0294770985,0.0669300574
9,0.0871890911,-0.0002181174,0.011021674,0.0132400004,0.0294833181,0.0669260423
10,0.0871908484,-0.0002135559,0.0110207838,0.0132389104,0.0294892289,0.0669246335
11,0.0871992801,-0.0002061415,0.0110355521,0.0132459532,0.0294913877,0.0669222793
12,0.0872094122,-0.0002099559,0.011035429,0.0132481721,0.0294935122,0.0669197374
13,0.0872239532,-0.0002059256,0.0110431498,0.0132466943,0.0295062556,0.0669204175
14,0.0872332898,-0.0002028335,0.0110503548,0.0132575353,0.0295113311,0.0669299013
15,0.0872379561,-0.0002042995,0.0110514576,0.013254236,0.029512695,0.0669264446
16,0.087246954,-0.0001981549,0.0110684842,0.0132592643,0.029523844,0.0669241453
17,0.0872523837,-0.0001989908,0.0110639069,0.0132538187,0.0295219849,0.0669220392
18,0.087253725,-0.0001935475,0.0110748946,0.013255819,0.0295237705,0.0669198596
19,0.0872499497,-0.0001965954,0.0110823008,0.0132537183,0.0295236693,0.066906005
20,0.0872464557,-0.0001911662,0.0110829324,0.0132566965,0.029524707,0.0669038648
21,0.0872357302,-0.000191692,0.0110843667,0.0132574403,0.0295239738,0.0668959994
22,0.0872317983,-0.0001890873,0.0110887196,0.0132460248,0.0295270225,0.0668932237
23,0.0872288779,-0.0001892301,0.0110936769,0.0132445788,0.0295247079,0.0668796124
24,0.0872193489,-0.0001830507,0.0111075484,0.0132481172,0.0295251222,0.0668733423
25,0.0872126904,-0.0001881317,0.0111125887,0.0132481235,0.029520513,0.0668607551
26,0.0872007872,-0.0001843597,0.0111053601,0.0132489895,0.0295218028,0.0668558101
27,0.0872044802,-0.0001842501,0.011116097,0.0132496,0.0295406223,0.0668484305
28,0.0873095723,-0.0001795663,0.011128015,0.0132858065,0.0296782154,0.0668446933
29,0.0875159709,-0.0001731698,0.0111597182,0.0133309939,0.029858333,0.0668355211
30,0.0879463246,-0.0001650883,0.0112026538,0.0134217247,0.0301317874,0.0668323869
31,0.0884080844,-0.0001580481,0.0112502386,0.013503086,0.0303769124,0.0668262356
32,0.0889504142,-0.0001560824,0.0113116503,0.0135986528,0.0306362374,0.0668149307
33,0.0895618984,-0.0001492188,0.0113982534,0.0136994781,0.0308987466,0.0668102628
34,0.0902158658,-0.0001386253,0.0114959501,0.0138142045,0.0311889365,0.0668063425
35,0.0910119935,-0.0001160671,0.0116243834,0.0139219601,0.031505173,0.0667990544
36,0.091671913,-7.84882000e-5,0.0117713432,0.0140210344,0.0317419309,0.0667943614
37,0.0923278795,-3.43692000e-5,0.0119516204,0.014149857,0.0320095476,0.0667999475
38,0.0930081862,3.22254000e-5,0.012193447,0.0142809345,0.0322726813,0.0668028561
39,0.0936730498,0.0001106833,0.0124753693,0.014416839,0.0325238118,0.0668086274
40,0.0944367755,0.0002404024,0.0128936461,0.014581031,0.0328491411,0.0668189113
41,0.0950181904,0.000361592,0.0132860214,0.0147068711,0.03307527,0.0668280321
42,0.0955625161,0.0005015022,0.01373733,0.0148375431,0.0333086739,0.0668521588
43,0.0960955052,0.0006637421,0.0142169008,0.0149605347,0.0335270624,0.0668816153
44,0.0966722634,0.0008732435,0.0148354555,0.0150979531,0.0337585514,0.0669139718
45,0.0971368665,0.0010539131,0.0153568469,0.015199244,0.0339289346,0.0669471999
46,0.0975886197,0.0012460239,0.0158867674,0.015303217,0.0340675905,0.0669970478
47,0.0980187306,0.0014240134,0.0164087614,0.0153849194,0.0341847306,0.0670457463
48,0.0984317138,0.0015894678,0.0169391781,0.0154643046,0.0342750748,0.0671071508
49,0.0989224545,0.0017619746,0.0175693685,0.0155603667,0.0343659067,0.067187278
50,0.0993260143,0.0018978406,0.0180658037,0.0156261189,0.0344185899,0.0672565595
51,0.0996941549,0.0020223937,0.0185481112,0.0156759957,0.0344469148,0.0673264652
52,0.1000455846,0.002148421,0.019029119,0.0157367508,0.0344802832,0.0674066532
53,0.1004184543,0.0022751157,0.0194875878,0.0157921912,0.0345453407,0.0674883524
54,0.1008726906,0.0024308249,0.0200638085,0.0158760956,0.0346352448,0.0676010019
55,0.1011984721,0.0026102151,0.0205422122,0.0159699013,0.0347525768,0.0676870461
56,0.1016070536,0.0028171323,0.0210621337,0.0160930874,0.0349544213,0.0677865017
57,0.1020330309,0.0030036217,0.0215653578,0.0162229321,0.0351566668,0.0678938538
58,0.1024429018,0.003238187,0.0220700295,0.0163560706,0.0353597457,0.0680030924
59,0.1029728664,0.0035022017,0.0226876317,0.0165006578,0.0355914958,0.0681420887
60,0.1034240562,0.0036680091,0.0231618385,0.0166093599,0.0357751823,0.0682512034
61,0.1038887124,0.0037943798,0.0236152481,0.0166668748,0.0358972401,0.0683612317
62,0.1043209216,0.0038849269,0.0239989224,0.0166870418,0.0359568164,0.0684918453
63,0.1047361398,0.0039346065,0.0243725942,0.0166734296,0.0359499844,0.0686438413
64,0.1049941657,0.0040147578,0.0246937801,0.0166858259,0.0359770102,0.0687792577
65,0.1052847968,0.0040556181,0.0249407923,0.0166863172,0.0360136219,0.0689083319
66,0.1055534487,0.0040288655,0.0251494409,0.0166671832,0.0360165224,0.0690328279
67,0.1058049647,0.0039653446,0.025305605,0.0166638483,0.0360299529,0.0691659375
68,0.1060617023,0.0039520432,0.0255148545,0.0166924563,0.0360808982,0.0693237493
