Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0934276,-0.00052608,0.01028107,0.01376561,0.03048647,0.06694425
2,0.09345377,-0.00052487,0.01028711,0.0137642,0.03048607,0.06692895
3,0.09346776,-0.00052124,0.01028972,0.01375907,0.03048204,0.06692301
4,0.09347349,-0.00051722,0.01029576,0.01376017,0.03047792,0.06691667
5,0.09348849,-0.00051229,0.01029918,0.01375041,0.03047138,0.06690238
6,0.09348607,-0.00051279,0.01029274,0.01374508,0.03047349,0.0668891
7,0.09349372,-0.0005152,0.01028871,0.01374025,0.03046232,0.06687843
8,0.09350539,-0.00050897,0.01030371,0.01373602,0.0304595,0.06687058
9,0.09351133,-0.00050675,0.01031387,0.01372435,0.03045387,0.06686817
10,0.09351676,-0.0004987,0.01030703,0.01373119,0.03045296,0.06686656
11,0.09352391,-0.00050142,0.01031407,0.01372888,0.03045044,0.06686253
12,0.09351988,-0.0004977,0.01032816,0.01372656,0.03045145,0.06686082
13,0.09352109,-0.00049327,0.01033873,0.01372777,0.03045337,0.06686183
14,0.09352773,-0.00048834,0.01033661,0.01372606,0.03045226,0.06687018
15,0.0935235,-0.000483,0.01035574,0.01372757,0.03045567,0.06686747
16,0.0935227,-0.00048099,0.01037858,0.01373501,0.03046071,0.06686495
17,0.09352672,-0.00047807,0.01037606,0.01372827,0.03046534,0.06686374
18,0.09354484,-0.00047626,0.01038371,0.01373079,0.03047017,0.06686112
19,0.09356708,-0.00047374,0.01038633,0.01372817,0.03046514,0.06684794
20,0.09356597,-0.00047375,0.0103974,0.01372455,0.03046232,0.06684603
21,0.09356798,-0.0004673,0.01041269,0.01372133,0.0304595,0.06683717
22,0.09357201,-0.0004673,0.01041329,0.01372334,0.03045819,0.06683587
23,0.09356899,-0.0004661,0.0104143,0.01372203,0.03045689,0.06682107
24,0.09355923,-0.00045985,0.0104296,0.01371811,0.03046424,0.06681382
25,0.09355128,-0.00045221,0.01043061,0.01372304,0.03048003,0.06680346
26,0.09354695,-0.00044607,0.01046019,0.01373492,0.03053639,0.06679772
27,0.09360723,-0.00043671,0.01048515,0.01375796,0.03062736,0.06679098
28,0.09378485,-0.00043389,0.01050025,0.01378251,0.03072407,0.06678686
29,0.0940947,-0.00043037,0.01051937,0.01380003,0.03082701,0.06677599
30,0.09451474,-0.00042645,0.01055327,0.0138288,0.03095109,0.06677438
31,0.09507234,-0.00042444,0.01058357,0.01386976,0.03108906,0.06676814
32,0.09555447,-0.00041276,0.01063851,0.01392129,0.03125772,0.06675727
33,0.09607323,-0.00039847,0.01068561,0.01397392,0.03140726,0.06675244
34,0.09662903,-0.00038539,0.01075887,0.01403973,0.0315722,0.06674902
35,0.09724168,-0.00035298,0.01083857,0.01411692,0.03175384,0.06674097
36,0.09799481,-0.00030539,0.0109863,0.01423113,0.03198841,0.06673714
37,0.09863644,-0.00025135,0.01113131,0.01433478,0.03218495,0.06674278
38,0.09927928,-0.0001791,0.01130993,0.01445474,0.03238682,0.06674459
39,0.09991086,-9.69800000e-5,0.01150556,0.01457409,0.03257762,0.06674892
40,0.10065181,3.15000000e-6,0.01174547,0.01470642,0.03276459,0.06676089
41,0.10122753,0.00014706,0.01207394,0.01487126,0.03298156,0.06676955
42,0.10174357,0.00028542,0.012386,0.01501607,0.0331796,0.06679461
43,0.10222912,0.00042611,0.01270148,0.01515474,0.03338197,0.06682188
44,0.10269495,0.00056267,0.01302531,0.01527288,0.03355496,0.06685529
45,0.10322982,0.00068997,0.01336968,0.01536446,0.03369333,0.0668893
46,0.10368659,0.00084414,0.01376526,0.01544416,0.03380513,0.06693901
47,0.10419659,0.00094729,0.01408296,0.01548874,0.03388866,0.06698852
48,0.10469684,0.00104258,0.01437117,0.01553473,0.03397379,0.06704961
49,0.10518742,0.00109119,0.01462719,0.01556713,0.03405732,0.06712951
50,0.10575076,0.00111826,0.01486387,0.01560175,0.03413621,0.06719885
51,0.1062189,0.00114221,0.01514987,0.01565438,0.03423181,0.06726728
52,0.10664649,0.00116576,0.01536804,0.01569232,0.03431071,0.06734879
53,0.10703241,0.00121688,0.01559326,0.015737,0.03438658,0.06743
54,0.10740858,0.00130886,0.01586235,0.01580965,0.03450815,0.0675413
55,0.10783959,0.00141191,0.01614573,0.01588493,0.0346439,0.06762734
56,0.10822994,0.00148627,0.01638503,0.01594611,0.03475007,0.06772938
57,0.10862845,0.00155783,0.01662635,0.01600589,0.03485523,0.06783505
58,0.10899827,0.00163189,0.01686847,0.01606727,0.03496321,0.06794574
59,0.10937635,0.00169801,0.01708865,0.01613309,0.03507531,0.06808341
60,0.10986593,0.00178847,0.01737083,0.0162138,0.0352165,0.06819239
