Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600
1,0.0910806259,-0.0002635931,0.0116736767,0.0138253443,0.030426344,0.0696237111
2,0.0910685706,-0.0002611743,0.0116810973,0.0138223031,0.0304222964,0.0696077191
3,0.0910573113,-0.0002547656,0.0116848005,0.0138159369,0.0304210147,0.0695891542
4,0.0910408094,-0.0002521606,0.0116664763,0.0138129071,0.0304204101,0.0695640957
5,0.0910171263,-0.000250188,0.0116772683,0.0138093045,0.0304172122,0.0695439767
6,0.0909998473,-0.0002499999,0.0116843425,0.0137968908,0.0304128146,0.0695197877
7,0.0909751521,-0.0002467742,0.0116790389,0.0138008472,0.0304075483,0.069493784
8,0.0909593482,-0.0002433,0.0116835047,0.0137928548,0.0304110707,0.0694825048
9,0.0909142661,-0.0002464328,0.0116821659,0.0137865467,0.0303954229,0.069438089
10,0.09088753,-0.000240845,0.0116844655,0.0137785923,0.0303874576,0.0694102445
11,0.0908566461,-0.0002373008,0.011679526,0.0137775264,0.0303856309,0.069383447
12,0.0908253173,-0.0002381576,0.0116890731,0.013773592,0.0303770988,0.0693542011
13,0.0907919085,-0.0002336878,0.0116999579,0.013764775,0.0303670231,0.0693225625
14,0.0907769105,-0.0002315703,0.0116982158,0.013761119,0.030371762,0.0693015501
15,0.090749145,-0.0002312026,0.0117035688,0.0137547291,0.030358627,0.0692790744
16,0.090722476,-0.0002248011,0.011711347,0.0137541119,0.0303579672,0.0692561764
17,0.0906969233,-0.0002203046,0.0117186826,0.0137511772,0.0303564348,0.0692307334
18,0.0906717763,-0.0002227617,0.0117110598,0.0137442516,0.0303459023,0.0692006677
19,0.0906425929,-0.0002178257,0.0117156536,0.013735051,0.0303389122,0.0691753516
20,0.0906195959,-0.0002126669,0.0117364559,0.0137370986,0.0303381481,0.0691599928
21,0.0905955767,-0.0002191438,0.0117206537,0.0137331429,0.03032919,0.0691398645
22,0.0905835153,-0.0002171205,0.0117359273,0.0137268552,0.0303286006,0.0691108837
23,0.0905534764,-0.0002091348,0.0117265577,0.0137209681,0.0303186321,0.0690940119
24,0.0905244466,-0.0002075378,0.0117544092,0.0137195084,0.030318363,0.0690753302
25,0.0905088408,-0.0002058863,0.0117412127,0.013723077,0.0303203786,0.0690586338
26,0.0905649201,-0.0002012828,0.0117626941,0.0137330366,0.0303865098,0.0690388875
27,0.0907759723,-0.0001928914,0.0117874749,0.0137624535,0.030515582,0.0690237972
28,0.0912837447,-0.0001760187,0.0118138111,0.0138134277,0.0307486236,0.0690155221
29,0.0918222012,-0.0001780907,0.0118528198,0.0138553789,0.030957932,0.0689964577
30,0.0924477765,-0.0001689865,0.0119063177,0.0138969376,0.0311786482,0.0689876681
31,0.0931164066,-0.0001626841,0.0119275823,0.013941499,0.0313835416,0.0689741173
32,0.0938627646,-0.0001553032,0.0119833866,0.0139985364,0.0316095383,0.0689615511
33,0.0947786928,-0.0001379738,0.0120815649,0.0140774509,0.0318635371,0.0689385705
34,0.0955478051,-0.0001113077,0.0122031324,0.0141441051,0.0320743257,0.0689357232
35,0.0963298252,-8.00475000e-5,0.0123503721,0.0142313388,0.0322942163,0.0689221424
36,0.0970977569,-3.26581000e-5,0.0125445538,0.0143371132,0.0325174861,0.0689153585
37,0.0980260537,2.83025000e-5,0.012842854,0.0144724394,0.0327799943,0.0689048848
38,0.0987336805,8.95212000e-5,0.0131147188,0.0145883442,0.0329722609,0.0689015004
39,0.0994263177,0.0001604314,0.0134434948,0.0147093444,0.0331826855,0.0688892901
40,0.1001065893,0.0002357505,0.0138003285,0.0148471652,0.0334047105,0.0688999792
41,0.1007677519,0.0003233797,0.0141935039,0.0150054289,0.0336333117,0.0689070428
42,0.1015683856,0.000447685,0.0147135491,0.015191296,0.0339200757,0.0689105418
43,0.1021943234,0.0005598787,0.0151695747,0.0153298309,0.0341240786,0.0689150624
44,0.1027878519,0.0006851361,0.015659782,0.0154608567,0.0343127361,0.0689397434
45,0.1033135742,0.0008044659,0.0161379396,0.0155658319,0.0344623881,0.0689503261
46,0.1038043918,0.0009403973,0.016639961,0.0156477294,0.0345829186,0.0689751077
47,0.1043674721,0.0011382019,0.0172504669,0.0157473589,0.0347205252,0.0690136181
48,0.1048551087,0.0013090565,0.0177566825,0.0158337893,0.0348499574,0.0690462943
49,0.1053192099,0.0014363876,0.0182451778,0.0159179221,0.0349715869,0.0690950582
50,0.1057786722,0.0015485841,0.018685474,0.0160030508,0.0351058558,0.0691421066
51,0.106248913,0.0016448092,0.0191159301,0.0161034255,0.0352685519,0.0691926682
52,0.1068177813,0.0017406505,0.0196198991,0.0162249096,0.0354527817,0.0692629998
53,0.107229151,0.0018428065,0.0200427749,0.0163239176,0.0355915774,0.0693167352
